EnsemblId,totalScore,IRF,NFY,NFKB,HOXD13,ZNF35,PRDM1,ATF3,IRF4,HSF,HOXB13,POU2F2,SOX7,FOXP1,DMRT2,RAD21,VENTX,BHLHE40,ZNF691,POU3F3,REL,HBP1,MYC,NRF1,HEY1,RARG,ALX1,EGR1,REST,FOXA,NR3C1
ENSG00000153933,-1.933145329165088,0.8951674214273595,0,0,1.1025308332696062,0,0,-1.1960609681494496,0,1.024778950637313,0,-0.5924833801322376,NA,0,0,-1.0596483232885927,NA,NA,0,-1.683484635972333,0,0,-0.7035793368068558,1.4469400445675877,-1.4996078577737317,0,0,0.33230192305624595,NA,NA,NA
ENSG00000153936,-1.1459387778149868,1.1509295418351764,0,0,0,0,0,-1.1960609681494496,0,0,0,-0.5924833801322376,NA,1.7550024357235559,0,-1.0596483232885927,NA,NA,0,0,0,0,-0.7035793368068558,1.8086750557094846,-1.4996078577737317,-1.7396113294898248,0,0.9304453845574887,NA,NA,NA
ENSG00000154001,5.137007438947925,0.3836431806117255,2.6872246279291456,1.399114032247754,0,1.711370213724458,0,-1.1960609681494496,0,1.024778950637313,0,-0.5924833801322376,NA,0,0,-1.0596483232885927,NA,NA,0,0,0,1.4426993929933476,-0.7035793368068558,1.0852050334256906,0,0,-1.7763202149681154,0.7310642307237412,NA,NA,NA
ENSG00000154096,5.804732248807755,0.511524240815634,6.718061569822862,0,0,0,0.7698375728528354,-1.1960609681494496,0,1.024778950637313,0,-0.5924833801322376,NA,0,0,-1.0596483232885927,NA,NA,0,0,0,0,-0.7035793368068558,0,0,0,0,0.33230192305624595,NA,NA,NA
ENSG00000154447,-1.5412008858619892,0.255762120407817,0.6718061569822864,1.1192912257982033,0,0,2.309512718558506,-1.1960609681494496,0,0,0,-0.5924833801322376,NA,0,0,-1.0596483232885927,NA,NA,0,0,0,0,-0.7035793368068558,0.36173501114189693,-1.4996078577737317,-1.7396113294898248,0,0.5316830768899935,NA,NA,NA
ENSG00000154589,2.6179182540532366,0.8951674214273595,0,0,1.1025308332696062,1.1409134758163053,0.7698375728528354,-1.1960609681494496,0,1.024778950637313,0,-0.5924833801322376,NA,1.1700016238157038,0,-1.0596483232885927,NA,NA,0,0,0,0,-0.7035793368068558,0,0,0,0,0.06646038461124919,NA,NA,NA
ENSG00000154781,-3.5597238948555416,0.767286361223451,0,0.2798228064495508,0,0.5704567379081527,0,-1.1960609681494496,0,0,0,-0.5924833801322376,NA,1.1700016238157038,0,-1.0596483232885927,NA,NA,0,-1.683484635972333,0,0,-0.7035793368068558,0.36173501114189693,0,-1.7396113294898248,0,0.26584153844499675,NA,NA,NA
ENSG00000154930,4.331334490476429,1.6624537826508101,0,2.2385824515964066,0,0,0,-1.1960609681494496,2.8025195123691957,0,0,-0.5924833801322376,NA,0,0,-1.0596483232885927,NA,NA,0,0,2.1845028296464886,0,-0.7035793368068558,0.36173501114189693,-1.4996078577737317,0,0,0.13292076922249838,NA,NA,NA
ENSG00000155011,0.7180520086047211,1.534572722446902,0,0.2798228064495508,2.2050616665392124,0,0,-1.1960609681494496,0,0,1.4805217253823435,-0.5924833801322376,NA,1.1700016238157038,0,0,NA,NA,0,-1.683484635972333,0,0,-0.7035793368068558,0,0,0,-1.7763202149681154,0,NA,NA,NA
ENSG00000155052,9.973128714468457,1.1509295418351764,2.0154184709468588,0.8394684193486524,7.717715832887242,0,0.7698375728528354,-1.1960609681494496,0,1.024778950637313,1.4805217253823435,-0.5924833801322376,NA,0,0,-1.0596483232885927,NA,NA,0,0,0,0,-0.7035793368068558,0,0,-1.7396113294898248,0,0.26584153844499675,NA,NA,NA
ENSG00000155085,5.778298886545632,1.023048481631268,0,0.2798228064495508,2.2050616665392124,0.5704567379081527,0,0,0,1.024778950637313,1.4805217253823435,-0.5924833801322376,NA,0.5850008119078519,1.6513798665906902,0,NA,NA,0,0,0,0,0,0.7234700222837939,-1.4996078577737317,-1.7396113294898248,0,0.06646038461124919,NA,NA,NA
ENSG00000155282,4.809875858722965,0.3836431806117255,0,0,2.2050616665392124,0.5704567379081527,0,0,0,1.024778950637313,1.4805217253823435,-0.5924833801322376,NA,1.7550024357235559,0,0,NA,NA,0,-1.683484635972333,0,1.4426993929933476,0,0,0,0,-1.7763202149681154,0,NA,NA,NA
ENSG00000155393,-2.1943781249759478,0.3836431806117255,0,0,0,0.5704567379081527,0.7698375728528354,-1.1960609681494496,0,0,0,-0.5924833801322376,NA,0,0,-1.0596483232885927,NA,NA,0,-1.683484635972333,0,0,-0.7035793368068558,2.8938800891351755,0,0,-1.7763202149681154,0.19938115383374758,NA,NA,NA
ENSG00000155465,6.4645557524133075,0.255762120407817,2.6872246279291456,0,1.1025308332696062,1.1409134758163053,1.5396751457056708,0,0,0,0,-0.5924833801322376,NA,0.5850008119078519,0,-1.0596483232885927,NA,NA,0,0,0,1.4426993929933476,-0.7035793368068558,0,0,0,0,0.06646038461124919,NA,NA,NA
ENSG00000155545,-2.108404422890742,0.1278810602039085,0,0,0,0.5704567379081527,0,0,0,0,0,-0.5924833801322376,NA,0.5850008119078519,0,-1.0596483232885927,NA,NA,0,0,0,0,0,0,0,-1.7396113294898248,0,0,NA,NA,NA
ENSG00000155719,1.9112219319087784,0.1278810602039085,0,0,1.1025308332696062,0.5704567379081527,0,0,0,0,0,0,NA,1.1700016238157038,0,-1.0596483232885927,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
ENSG00000155729,0.7032591878292598,0.1278810602039085,0,0,2.2050616665392124,0,0,0,0,0,0,-0.5924833801322376,NA,0,0,0,NA,NA,0,0,0,1.4426993929933476,-0.7035793368068558,0,0,0,-1.7763202149681154,0,NA,NA,NA
ENSG00000155980,5.453211069511398,1.790334842854719,0,3.9175192902937113,0,0,0,-1.1960609681494496,0,1.024778950637313,0,-0.5924833801322376,NA,0,0,-1.0596483232885927,NA,NA,0,0,2.1845028296464886,0,-0.7035793368068558,0.7234700222837939,-1.4996078577737317,0,0,0.8639849999462396,NA,NA,NA
ENSG00000156172,-2.9495016714492475,0.511524240815634,0,0,0,1.711370213724458,0,-1.1960609681494496,0,0,0,-0.5924833801322376,NA,0.5850008119078519,0,-1.0596483232885927,NA,NA,2.0571475033875712,-1.683484635972333,0,0,-0.7035793368068558,2.1704100668513813,-1.4996078577737317,-1.7396113294898248,-1.7763202149681154,0.26584153844499675,NA,NA,NA
ENSG00000156218,-1.6325981403329637,0.6394053010195424,0,0.2798228064495508,0,0,1.5396751457056708,-1.1960609681494496,0,0,0,-0.5924833801322376,NA,0,0,-1.0596483232885927,NA,NA,0,0,0,0,-0.7035793368068558,0.36173501114189693,-1.4996078577737317,0,0,0.5981434615012428,NA,NA,NA
ENSG00000156219,5.072530789854496,1.023048481631268,0,0,1.1025308332696062,0.5704567379081527,0,0,0,1.024778950637313,0,-0.5924833801322376,NA,0,0,0,NA,NA,0,0,0,0,0,3.6173501114189692,0,-1.7396113294898248,0,0.06646038461124919,NA,NA,NA
ENSG00000156234,4.699353482362849,0,0,0,1.1025308332696062,0,1.5396751457056708,0,0,0,0,0,NA,0,0,0,NA,NA,2.0571475033875712,0,0,0,0,0,0,0,0,0,NA,NA,NA
ENSG00000156313,3.398266788870141,0.8951674214273595,0,3.6376964838441603,0,0,0,-1.1960609681494496,0,0,0,-0.5924833801322376,NA,0.5850008119078519,0,-1.0596483232885927,NA,NA,0,-1.683484635972333,2.1845028296464886,0,0,0.36173501114189693,0,0,0,0.26584153844499675,NA,NA,NA
ENSG00000156509,3.11606397365549,0,0,1.1192912257982033,3.307592499808818,2.8522836895407635,0,-1.1960609681494496,0,1.024778950637313,1.4805217253823435,-0.5924833801322376,NA,0,0,-1.0596483232885927,NA,NA,0,-1.683484635972333,0,0,-0.7035793368068558,0,-1.4996078577737317,0,0,0.06646038461124919,NA,NA,NA
ENSG00000156531,7.640405346557196,0.6394053010195424,2.6872246279291456,0,2.2050616665392124,1.1409134758163053,0,0,0,0,1.4805217253823435,-0.5924833801322376,NA,2.3400032476314077,0,0,NA,NA,0,-1.683484635972333,0,0,0,0.7234700222837939,-1.4996078577737317,0,0,0.19938115383374758,NA,NA,NA
ENSG00000156875,-5.09776316140243,1.4066916622429935,0,0.2798228064495508,0,0,0.7698375728528354,-1.1960609681494496,0,0,0,-0.5924833801322376,NA,0.5850008119078519,0,-1.0596483232885927,NA,NA,0,0,0,0,-0.7035793368068558,0.36173501114189693,-1.4996078577737317,-1.7396113294898248,-1.7763202149681154,0.06646038461124919,NA,NA,NA
ENSG00000156931,-0.9400310540675005,0.3836431806117255,0,0,0,0,0,0,0,0,0,-0.5924833801322376,NA,0,0,0,NA,NA,0,-1.683484635972333,0,1.4426993929933476,-0.7035793368068558,1.4469400445675877,-1.4996078577737317,0,0,0.26584153844499675,NA,NA,NA
ENSG00000157005,2.137608888523443,0.255762120407817,0,0,3.307592499808818,2.2818269516326106,1.5396751457056708,-1.1960609681494496,0,0,1.4805217253823435,0,NA,0,0,0,NA,NA,0,-1.683484635972333,0,1.4426993929933476,-0.7035793368068558,0.36173501114189693,-1.4996078577737317,-1.7396113294898248,-1.7763202149681154,0.06646038461124919,NA,NA,NA
ENSG00000157240,4.426582532048916,0.3836431806117255,0,0,1.1025308332696062,3.9931971653570684,0,0,0,0,0,-0.5924833801322376,NA,1.1700016238157038,0,-1.0596483232885927,NA,NA,0,0,0,0,-0.7035793368068558,0,0,0,0,0.13292076922249838,NA,NA,NA
ENSG00000157358,8.326917437400153,0,0.6718061569822864,0,1.1025308332696062,3.9931971653570684,0,0,0,0,0,0,NA,0.5850008119078519,0,0,NA,NA,0,0,0,1.4426993929933476,0,0,0,0,0,0.5316830768899935,NA,NA,NA
ENSG00000157600,-3.332497790651858,0.3836431806117255,0,0.2798228064495508,0,2.8522836895407635,0.7698375728528354,-1.1960609681494496,0,0,0,-0.5924833801322376,NA,0,0,-1.0596483232885927,NA,NA,0,-1.683484635972333,0,0,-0.7035793368068558,0.7234700222837939,-1.4996078577737317,-1.7396113294898248,0,0.13292076922249838,NA,NA,NA
ENSG00000157833,-0.38523697388763956,0.511524240815634,0,0,0,0,0.7698375728528354,-1.1960609681494496,0,1.024778950637313,0,-0.5924833801322376,NA,0.5850008119078519,0,-1.0596483232885927,NA,NA,0,0,0,1.4426993929933476,-0.7035793368068558,0,-1.4996078577737317,0,0,0.33230192305624595,NA,NA,NA
ENSG00000157851,-1.3059616321161571,0.511524240815634,2.0154184709468588,0,0,0,0,-1.1960609681494496,0,1.024778950637313,0,-0.5924833801322376,NA,0.5850008119078519,0,-1.0596483232885927,NA,NA,0,-1.683484635972333,0,0,-0.7035793368068558,0.36173501114189693,-1.4996078577737317,0,0,0.9304453845574887,NA,NA,NA
ENSG00000157870,0.225629724547463,0.511524240815634,0,3.3578736773946094,0,0,0.7698375728528354,-1.1960609681494496,0,0,0,-0.5924833801322376,NA,0,0,-1.0596483232885927,NA,NA,0,0,0,0,-0.7035793368068558,1.4469400445675877,-1.4996078577737317,-1.7396113294898248,0,0.9304453845574887,NA,NA,NA
ENSG00000157954,-1.1468934631720362,0.767286361223451,0.6718061569822864,0.2798228064495508,0,0,0.7698375728528354,-1.1960609681494496,0,0,0,-0.5924833801322376,NA,0,0,-1.0596483232885927,NA,NA,0,-1.683484635972333,0,1.4426993929933476,-0.7035793368068558,2.5321450779932784,-1.4996078577737317,-1.7396113294898248,0,0.8639849999462396,NA,NA,NA
ENSG00000158163,1.1098450223967624,0.8951674214273595,0,0,0,0,1.5396751457056708,-1.1960609681494496,0,1.024778950637313,0,-0.5924833801322376,NA,0.5850008119078519,1.6513798665906902,-1.0596483232885927,NA,NA,0,0,0,0,-0.7035793368068558,0,-1.4996078577737317,0,0,0.46522269227874435,NA,NA,NA
ENSG00000158292,3.7694340019279453,0.511524240815634,0,1.399114032247754,0,2.2818269516326106,0,-1.1960609681494496,0,0,0,-0.5924833801322376,NA,0,0,-1.0596483232885927,NA,NA,0,0,2.1845028296464886,0,-0.7035793368068558,1.4469400445675877,-1.4996078577737317,0,0,0.9969057691687379,NA,NA,NA
ENSG00000158488,3.4684427241831126,1.023048481631268,0,0.2798228064495508,0,0.5704567379081527,0.7698375728528354,0,0,0,0,-0.5924833801322376,NA,3.5100048714471117,1.6513798665906902,-1.0596483232885927,NA,NA,0,-1.683484635972333,0,1.4426993929933476,-0.7035793368068558,0,0,-1.7396113294898248,0,0,NA,NA,NA
ENSG00000158516,-0.44275066326883805,1.790334842854719,0,0,1.1025308332696062,0,0,0,0,0,0,-0.5924833801322376,NA,0,0,-1.0596483232885927,NA,NA,0,-1.683484635972333,0,0,0,0,0,0,0,0,NA,NA,NA
ENSG00000158553,0.033476249182614604,0.255762120407817,0,0.2798228064495508,0,0,0,0,0,0,0,0,NA,0,0,-1.0596483232885927,NA,NA,2.0571475033875712,0,0,0,0,0,-1.4996078577737317,0,0,0,NA,NA,NA
ENSG00000158711,4.524355556583604,2.046096963262536,0,2.2385824515964066,1.1025308332696062,1.1409134758163053,0.7698375728528354,-1.1960609681494496,0,0,0,-0.5924833801322376,NA,0,0,0,NA,NA,0,0,0,0,-0.7035793368068558,1.0852050334256906,-1.4996078577737317,0,0,0.13292076922249838,NA,NA,NA
ENSG00000158717,-5.501419211069066,0.3836431806117255,0,0.8394684193486524,0,0,0,-1.1960609681494496,0,0,0,-0.5924833801322376,NA,0,0,-1.0596483232885927,NA,NA,0,0,0,0,-0.7035793368068558,0,-1.4996078577737317,-1.7396113294898248,0,0.06646038461124919,NA,NA,NA
ENSG00000158796,3.806054952721425,0.8951674214273595,0,2.798228064495508,0,0.5704567379081527,1.5396751457056708,-1.1960609681494496,0,0,0,-0.5924833801322376,NA,0.5850008119078519,0,-1.0596483232885927,NA,NA,0,0,2.1845028296464886,0,-0.7035793368068558,0.36173501114189693,0,0,-1.7763202149681154,0.19938115383374758,NA,NA,NA
ENSG00000158816,-0.588729091731652,0,0,1.1192912257982033,0,0,0,0,0,1.024778950637313,0,0,NA,0,0,-1.0596483232885927,NA,NA,0,0,0,0,0,0,0,-1.7396113294898248,0,0.06646038461124919,NA,NA,NA
ENSG00000158874,-1.7393474901690882,0.3836431806117255,0,0,0,0,0.7698375728528354,-1.1960609681494496,0,0,0,0,NA,0,0,-1.0596483232885927,NA,NA,0,0,0,0,-0.7035793368068558,0,0,0,0,0.06646038461124919,NA,NA,NA
ENSG00000159069,0.8822418274111459,0.1278810602039085,0,0.2798228064495508,0,0,0,-1.1960609681494496,0,0,0,-0.5924833801322376,NA,0,0,-1.0596483232885927,NA,NA,0,0,0,0,-0.7035793368068558,4.70255514484466,0,-1.7396113294898248,0,1.063366153779987,NA,NA,NA
ENSG00000159164,0.8161695503815346,0.6394053010195424,0,0.2798228064495508,0,0,0,-1.1960609681494496,0,0,0,-0.5924833801322376,NA,0,1.6513798665906902,0,NA,NA,2.0571475033875712,0,0,0,-0.7035793368068558,0.7234700222837939,-1.4996078577737317,-1.7396113294898248,0,1.1962869230024855,NA,NA,NA
ENSG00000159167,1.3793852834549036,0.6394053010195424,4.0308369418937176,0,0,0.5704567379081527,0,0,0,1.024778950637313,0,-0.5924833801322376,NA,1.1700016238157038,0,0,NA,NA,0,-1.683484635972333,0,0,-0.7035793368068558,0,-1.4996078577737317,0,-1.7763202149681154,0.19938115383374758,NA,NA,NA
ENSG00000159202,-0.46995018550553563,0.767286361223451,0,0,0,0,0.7698375728528354,-1.1960609681494496,0,1.024778950637313,0,-0.5924833801322376,NA,0,0,0,NA,NA,0,0,0,0,-0.7035793368068558,0.36173501114189693,-1.4996078577737317,0,0,0.5981434615012428,NA,NA,NA
ENSG00000159212,8.55946942010993,0,4.0308369418937176,2.798228064495508,0,0.5704567379081527,0,0,0,0,0,-0.5924833801322376,NA,0,0,-1.0596483232885927,NA,NA,0,0,2.1845028296464886,0,0,0.36173501114189693,0,0,0,0.26584153844499675,NA,NA,NA
ENSG00000159314,-5.351576069688927,0.3836431806117255,0,0,0,0,0,-1.1960609681494496,0,0,0,-0.5924833801322376,NA,0,0,-1.0596483232885927,NA,NA,0,0,0,0,-0.7035793368068558,0.7234700222837939,-1.4996078577737317,-1.7396113294898248,0,0.33230192305624595,NA,NA,NA
ENSG00000159352,3.7230850671525735,0.1278810602039085,1.3436123139645728,0.2798228064495508,0,0.5704567379081527,1.5396751457056708,0,0,1.024778950637313,0,-0.5924833801322376,NA,0,0,0,NA,NA,0,0,0,0,-0.7035793368068558,0,0,0,0,0.13292076922249838,NA,NA,NA
ENSG00000159455,-4.2504928194992395,1.023048481631268,0.6718061569822864,0,0,0,0,0,0,1.024778950637313,0,-0.5924833801322376,NA,0.5850008119078519,0,-1.0596483232885927,NA,NA,0,-1.683484635972333,0,0,-0.7035793368068558,0,0,-1.7396113294898248,-1.7763202149681154,0,NA,NA,NA
ENSG00000159516,-1.500687095885989,0,0,0,0,0,0.7698375728528354,0,0,0,0,-0.5924833801322376,NA,0,0,0,NA,NA,2.0571475033875712,-1.683484635972333,0,0,-0.7035793368068558,0.36173501114189693,0,0,-1.7763202149681154,0.06646038461124919,NA,NA,NA
ENSG00000159579,2.716534591294219,1.1509295418351764,1.3436123139645728,2.2385824515964066,0,0,1.5396751457056708,-1.1960609681494496,0,0,0,-0.5924833801322376,NA,0.5850008119078519,0,-1.0596483232885927,NA,NA,0,0,2.1845028296464886,0,-0.7035793368068558,0,-1.4996078577737317,-1.7396113294898248,0,0.46522269227874435,NA,NA,NA
ENSG00000159720,-0.7439485822075306,0.255762120407817,0,0.5596456128991016,0,0,0,-1.1960609681494496,0,0,0,-0.5924833801322376,NA,0,0,-1.0596483232885927,NA,NA,0,0,0,0,-0.7035793368068558,2.8938800891351755,-1.4996078577737317,0,0,0.5981434615012428,NA,NA,NA
ENSG00000159882,-0.04922431782982134,0.3836431806117255,0.6718061569822864,0.5596456128991016,0,0,0.7698375728528354,-1.1960609681494496,0,0,0,-0.5924833801322376,NA,1.1700016238157038,0,0,NA,NA,0,0,0,0,-0.7035793368068558,0.36173501114189693,0,-1.7396113294898248,0,0.26584153844499675,NA,NA,NA
ENSG00000160075,3.036245270187986,0.255762120407817,0,0,0,2.2818269516326106,0,-1.1960609681494496,0,0,0,-0.5924833801322376,NA,0.5850008119078519,1.6513798665906902,0,NA,NA,0,0,0,0,0,1.0852050334256906,-1.4996078577737317,0,0,0.46522269227874435,NA,NA,NA
ENSG00000160097,-1.1046387152425088,0.511524240815634,0.6718061569822864,0,0,0,0,-1.1960609681494496,0,0,0,-0.5924833801322376,NA,0,0,-1.0596483232885927,NA,NA,0,0,2.1845028296464886,0,-0.7035793368068558,0.7234700222837939,-1.4996078577737317,-1.7396113294898248,0,1.5950492306699806,NA,NA,NA
ENSG00000160161,-0.7070666523443407,0.767286361223451,0,1.9587596451468556,0,0,1.5396751457056708,-1.1960609681494496,0,0,0,0,NA,0,0,-1.0596483232885927,NA,NA,0,0,0,0,-0.7035793368068558,0.36173501114189693,-1.4996078577737317,-1.7396113294898248,0,0.8639849999462396,NA,NA,NA
ENSG00000160179,-0.5594323765009273,0.8951674214273595,1.3436123139645728,0,0,0,0.7698375728528354,0,0,0,0,0,NA,0.5850008119078519,0,0,NA,NA,0,0,0,0,-0.7035793368068558,0,0,-1.7396113294898248,-1.7763202149681154,0.06646038461124919,NA,NA,NA
ENSG00000160180,-1.815372553525769,0.511524240815634,0,0,0,0,1.5396751457056708,0,0,1.024778950637313,0,-0.5924833801322376,NA,0,0,-1.0596483232885927,NA,NA,0,0,0,0,0,0,-1.4996078577737317,-1.7396113294898248,0,0,NA,NA,NA
ENSG00000160202,-4.964121123829305,0.1278810602039085,0,0,0,0,0,-1.1960609681494496,0,0,0,-0.5924833801322376,NA,0,0,-1.0596483232885927,NA,NA,0,0,0,0,-0.7035793368068558,0,0,-1.7396113294898248,0,0.19938115383374758,NA,NA,NA
ENSG00000160214,-0.10663244574158487,0.1278810602039085,0,0.2798228064495508,0,1.1409134758163053,0,-1.1960609681494496,0,0,0,-0.5924833801322376,NA,0,0,-1.0596483232885927,NA,NA,0,0,0,0,-0.7035793368068558,2.5321450779932784,-1.4996078577737317,0,0,0.8639849999462396,NA,NA,NA
ENSG00000160224,-0.4137495053930166,0.255762120407817,0,1.399114032247754,0,0,2.309512718558506,-1.1960609681494496,0,1.024778950637313,0,-0.5924833801322376,NA,0,0,-1.0596483232885927,NA,NA,0,0,0,0,-0.7035793368068558,0.7234700222837939,-1.4996078577737317,-1.7396113294898248,0,0.6646038461124919,NA,NA,NA
ENSG00000160285,19.709636751834953,1.023048481631268,4.702643098876004,5.316633322541466,3.307592499808818,1.711370213724458,2.309512718558506,-1.1960609681494496,0,0,1.4805217253823435,-0.5924833801322376,NA,0,0,-1.0596483232885927,NA,NA,0,-1.683484635972333,2.1845028296464886,0,-0.7035793368068558,1.4469400445675877,0,0,0,1.4621284614474823,NA,NA,NA
ENSG00000160298,7.53901462488348,0.6394053010195424,8.061673883787435,0.5596456128991016,0,0,0,-1.1960609681494496,0,0,0,-0.5924833801322376,NA,0,0,-1.0596483232885927,NA,NA,0,0,0,0,-0.7035793368068558,2.5321450779932784,-1.4996078577737317,0,0,0.7975246153349903,NA,NA,NA
ENSG00000160396,0.7688839063464906,0,0,0,0,0.5704567379081527,0.7698375728528354,0,0,0,0,-0.5924833801322376,NA,0,1.6513798665906902,-1.0596483232885927,NA,NA,0,0,0,0,-0.7035793368068558,0,0,0,0,0.13292076922249838,NA,NA,NA
ENSG00000160551,0.9092098981027146,0.511524240815634,0,0.2798228064495508,0,2.2818269516326106,0.7698375728528354,-1.1960609681494496,0,1.024778950637313,0,-0.5924833801322376,NA,0,0,-1.0596483232885927,NA,NA,0,0,0,0,-0.7035793368068558,0.36173501114189693,-1.4996078577737317,0,0,0.7310642307237412,NA,NA,NA
ENSG00000160741,4.030609853033749,0.1278810602039085,2.0154184709468588,0.2798228064495508,1.1025308332696062,1.1409134758163053,0,-1.1960609681494496,0,0,1.4805217253823435,-0.5924833801322376,NA,0.5850008119078519,0,-1.0596483232885927,NA,NA,0,0,0,0,0,1.4469400445675877,-1.4996078577737317,0,0,0.19938115383374758,NA,NA,NA
ENSG00000160808,-2.0693946261358165,0.3836431806117255,0,0.2798228064495508,0,0,0,-1.1960609681494496,0,0,0,-0.5924833801322376,NA,0,0,-1.0596483232885927,NA,NA,0,0,0,0,-0.7035793368068558,0.7234700222837939,-1.4996078577737317,0,0,1.5950492306699806,NA,NA,NA
ENSG00000160886,-0.9813223498933761,0.3836431806117255,0,1.399114032247754,0,0,0,0,0,1.024778950637313,0,-0.5924833801322376,NA,0,0,-1.0596483232885927,NA,NA,0,0,0,0,-0.7035793368068558,0,-1.4996078577737317,0,0,0.06646038461124919,NA,NA,NA
ENSG00000160973,-0.14476919691326456,0.255762120407817,0,0,0,0,0.7698375728528354,-1.1960609681494496,0,0,0,-0.5924833801322376,NA,0,0,-1.0596483232885927,NA,NA,2.0571475033875712,0,0,0,-0.7035793368068558,0.36173501114189693,-1.4996078577737317,0,0,1.4621284614474823,NA,NA,NA
ENSG00000160999,-2.0410993971013816,0.767286361223451,0,0.5596456128991016,0,0,0,-1.1960609681494496,0,0,0,-0.5924833801322376,NA,0,0,-1.0596483232885927,NA,NA,0,0,0,0,-0.7035793368068558,1.0852050334256906,-1.4996078577737317,0,0,0.5981434615012428,NA,NA,NA
ENSG00000161011,-5.68925039478909,0.1278810602039085,0,0.2798228064495508,0,0,0,-1.1960609681494496,0,0,0,-0.5924833801322376,NA,0,0,-1.0596483232885927,NA,NA,0,0,0,0,-0.7035793368068558,0.36173501114189693,-1.4996078577737317,-1.7396113294898248,0,0.33230192305624595,NA,NA,NA
ENSG00000161040,-0.3011975082970213,0.8951674214273595,0,1.1192912257982033,0,0,0.7698375728528354,-1.1960609681494496,0,0,0,-0.5924833801322376,NA,0,0,-1.0596483232885927,NA,NA,0,0,2.1845028296464886,0,-0.7035793368068558,0.7234700222837939,-1.4996078577737317,-1.7396113294898248,0,0.7975246153349903,NA,NA,NA
ENSG00000161082,3.313925084938208,0.255762120407817,0,0,0,0,0,0,0,1.024778950637313,0,-0.5924833801322376,NA,0,0,0,NA,NA,2.0571475033875712,0,0,1.4426993929933476,-0.7035793368068558,0,-1.4996078577737317,0,0,1.3292076922249838,NA,NA,NA
ENSG00000161243,2.4199547868039457,0.3836431806117255,0,0.2798228064495508,5.51265416634803,0,0,-1.1960609681494496,0,0,1.4805217253823435,-0.5924833801322376,NA,0,0,0,NA,NA,0,0,0,0,-0.7035793368068558,0.36173501114189693,-1.4996078577737317,-1.7396113294898248,0,0.13292076922249838,NA,NA,NA
ENSG00000161270,2.5628484039177466,1.4066916622429935,3.359030784911431,0.5596456128991016,0,0,0,0,0,0,0,-0.5924833801322376,NA,0,0,-1.0596483232885927,NA,NA,0,0,0,0,-0.7035793368068558,0.36173501114189693,-1.4996078577737317,0,0,0.7310642307237412,NA,NA,NA
ENSG00000161381,4.156967277761626,0.3836431806117255,0,0,0,0.5704567379081527,0.7698375728528354,0,0,1.024778950637313,1.4805217253823435,-0.5924833801322376,NA,0,0,-1.0596483232885927,NA,NA,0,0,0,0,0,1.4469400445675877,0,0,0,0.13292076922249838,NA,NA,NA
ENSG00000161526,1.76969247950522,1.1509295418351764,1.3436123139645728,0,0,1.1409134758163053,0,-1.1960609681494496,0,0,1.4805217253823435,-0.5924833801322376,NA,2.9250040595392597,0,-1.0596483232885927,NA,NA,0,-1.683484635972333,0,0,0,0,0,-1.7396113294898248,0,0,NA,NA,NA
ENSG00000161547,5.6102071792800885,1.4066916622429935,2.0154184709468588,1.6789368386973047,0,0,0.7698375728528354,-1.1960609681494496,0,0,0,-0.5924833801322376,NA,0,0,-1.0596483232885927,NA,NA,0,0,2.1845028296464886,0,-0.7035793368068558,1.8086750557094846,-1.4996078577737317,0,0,0.7975246153349903,NA,NA,NA
ENSG00000161574,-4.721483812839701,0.255762120407817,0,0,0,0,1.5396751457056708,-1.1960609681494496,0,0,0,-0.5924833801322376,NA,0,0,-1.0596483232885927,NA,NA,0,-1.683484635972333,0,0,-0.7035793368068558,0.36173501114189693,0,0,-1.7763202149681154,0.13292076922249838,NA,NA,NA
ENSG00000161640,1.7534667074014882,0.255762120407817,0,0,0,0,0.7698375728528354,0,0,1.024778950637313,0,0,NA,0,0,0,NA,NA,0,0,0,1.4426993929933476,0,0,0,-1.7396113294898248,0,0,NA,NA,NA
ENSG00000161653,-1.3198719761089701,0.511524240815634,0,0,0,0,0,-1.1960609681494496,0,0,0,-0.5924833801322376,NA,0,0,-1.0596483232885927,NA,NA,0,0,0,0,-0.7035793368068558,0.7234700222837939,0,0,0,0.9969057691687379,NA,NA,NA
ENSG00000161813,-0.5924833801322376,0,0,0,0,0,0,0,0,0,0,-0.5924833801322376,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
ENSG00000161905,-1.8351525804337312,0.6394053010195424,0,0,0,0,0,0,0,0,0,-0.5924833801322376,NA,0,0,0,NA,NA,0,0,0,0,-0.7035793368068558,0.36173501114189693,0,-1.7396113294898248,0,0.19938115383374758,NA,NA,NA
ENSG00000161955,2.0426807530081623,0.8951674214273595,0,2.798228064495508,0,0,2.309512718558506,-1.1960609681494496,0,0,0,-0.5924833801322376,NA,0,0,-1.0596483232885927,NA,NA,0,0,0,0,0,0.36173501114189693,0,-1.7396113294898248,0,0.26584153844499675,NA,NA,NA
ENSG00000162344,-4.376551204648958,0.3836431806117255,0,0.2798228064495508,0,0,0.7698375728528354,-1.1960609681494496,0,0,0,-0.5924833801322376,NA,1.1700016238157038,0,-1.0596483232885927,NA,NA,0,0,0,0,-0.7035793368068558,0.7234700222837939,-1.4996078577737317,-1.7396113294898248,-1.7763202149681154,0.8639849999462396,NA,NA,NA
