EnsemblId,totalScore,IRF,NFKB,TFAP2,NFY,ZNF281,MYC,UNCX,ZSCAN16,HOXD13,CCNT2,EWSR1::FLI1,TFAP4,STAT,JDP2,POU3F2,ALX1,MEIS1,PAX4,HSFY2,SRY,RREB1,YY1,FOXJ1,TGIF1,SOX1,RAD21,E2F,LMX1B
ENSG00000239789,-0.37124945754729227,0.27090196307960723,0,-0.5435622498243827,0,0,-0.7326269769840632,0,0,0,0.535758979524455,0,0,0.09827882665709146,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000239857,-1.2682628403012228,0,0,-0.5435622498243827,0.5496780862651239,0,-0.7326269769840632,0,0,0,0.535758979524455,0,0,0.09827882665709146,0,-1.1757895059394472,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000240038,-2.9082511129612603,0.18060130871973815,0,0,0,0.33389394433681996,0,-2.2065058361447494,0,0,0,0,0,0.19655765331418293,0,-1.1757895059394472,-1.26495731960779,0,1.027948642359985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000240386,1.3270156168931297,0.09030065435986907,0,0,0,0.33389394433681996,0,0,0,0,0.8036384692866824,0,0,0.5896729599425488,0,-1.1757895059394472,0,0,0.6852990949066567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000240510,5.459668576320557,0.27090196307960723,1.9235740911962722,-0.5435622498243827,0,1.0016818330104598,-0.7326269769840632,0,0,0,1.3393974488111373,0,0.8953714614220494,0.39311530662836586,0.9118156989811118,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000240972,1.665783261157174,0.3612026174394763,0,-0.5435622498243827,0,0.33389394433681996,0,0,0,0,0.535758979524455,0.43928276891329415,0,0.19655765331418293,0,0,0,0,0.3426495474533284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000241123,7.059433427384283,0.4515032717993454,0,-0.5435622498243827,3.298068517590744,0,-0.7326269769840632,0,0,0.8950082175318427,0.2678794897622275,0.43928276891329415,0.8953714614220494,0.4913941332854574,0.9118156989811118,0,0,0,0.6852990949066567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000241127,-1.989307251922738,0.7224052348789526,0,0,0,0,-0.7326269769840632,-2.2065058361447494,0,0,0,0,0,0.4913941332854574,0.9118156989811118,-1.1757895059394472,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000241404,2.575558581765615,0.18060130871973815,0.21373045457736356,-0.5435622498243827,0,0.33389394433681996,-0.7326269769840632,0,0,0,0.2678794897622275,0,0.8953714614220494,0.5896729599425488,0,0,0,0,1.3705981898133135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000241852,1.6033796798514062,0.09030065435986907,0.4274609091547271,-0.5435622498243827,0,0,-0.7326269769840632,0,0,0,0.535758979524455,0.43928276891329415,0.8953714614220494,0.4913941332854574,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000241945,-2.3705395591768283,0.4515032717993454,0,-0.5435622498243827,0,0,-0.7326269769840632,-2.2065058361447494,0,0.8950082175318427,0,0,0,0.6879517865996403,0,0,-1.26495731960779,0,0.3426495474533284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000242247,1.5333855464277617,1.083607852318429,0,-0.5435622498243827,0,0,-0.7326269769840632,0,0,0,0.535758979524455,0,0.8953714614220494,0.2948364799712744,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000243566,2.4747156253748215,0.09030065435986907,0,-0.5435622498243827,0,0.33389394433681996,-0.7326269769840632,0,0,0,0.535758979524455,0.43928276891329415,0.8953714614220494,0,0,0,0,1.1136474961734517,0.3426495474533284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000243725,0.778461949486469,0.5418039261592145,0,-0.5435622498243827,0,0.33389394433681996,-0.7326269769840632,0,0,0,0.2678794897622275,0.43928276891329415,0,0.39311530662836586,0.9118156989811118,-1.1757895059394472,0,0,0.3426495474533284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000243729,0.25267796526449715,0.7224052348789526,0.8549218183094542,0,0,0,0,-2.2065058361447494,0,0,0,0,0,0.19655765331418293,0,0,0,0,0.6852990949066567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000244005,0.3568475683826049,0.3612026174394763,0,-0.5435622498243827,0,0,0,0,0,0,0,0,0,0.19655765331418293,0,0,0,0,0.3426495474533284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000244067,-0.6445604774691582,0.09030065435986907,0,0,0,0,0,0,0,0,0,0,0,0.09827882665709146,0,-1.1757895059394472,0,0,0.3426495474533284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000244482,-1.652187205162304,0.09030065435986907,0.8549218183094542,-0.5435622498243827,0,0,0,-2.2065058361447494,0,0,0.535758979524455,0,0,0.19655765331418293,0,0,-1.26495731960779,0,0.6852990949066567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000244537,4.025978188907505,0,1.0686522728868177,-0.5435622498243827,0,0,-0.7326269769840632,0,0,0.8950082175318427,0.2678794897622275,0.8785655378265883,0,0.39311530662836586,0,0,0,1.1136474961734517,0.6852990949066567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000244624,0.11484616990027283,1.2642091610381672,0.21373045457736356,-0.5435622498243827,0.5496780862651239,0,-0.7326269769840632,0,0,0,0,0,0,0.19655765331418293,0,-1.1757895059394472,0,0,0.3426495474533284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000247077,0.8507907340762897,0.27090196307960723,0.21373045457736356,0,0,0,0,0,0,0,0.2678794897622275,0,0,0.09827882665709146,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000248483,1.4427938815230186,0.27090196307960723,0,-0.5435622498243827,0,0,0,0,0,0,0.8036384692866824,0,0,0,0.9118156989811118,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000248713,-1.6755489998848498,0.27090196307960723,0.21373045457736356,-0.5435622498243827,0,0.33389394433681996,-0.7326269769840632,0,0,0,0,0.43928276891329415,0,0.09827882665709146,0,-1.1757895059394472,-1.26495731960779,0,0.6852990949066567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000249016,3.8132093584557323,0.18060130871973815,0.8549218183094542,0,0,0,0,0,0,1.7900164350636854,0.2678794897622275,0.43928276891329415,0,0,0,-1.1757895059394472,0,1.1136474961734517,0.3426495474533284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000249034,0.023186358322044298,0.9933071979585598,0,0,0,0,0,0,0,0,0,0,0,0.2948364799712744,0,0,-1.26495731960779,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000249139,3.521420305200345,0.9933071979585598,0.21373045457736356,0,0,0.33389394433681996,0,0,0,0,0.2678794897622275,0.8785655378265883,0,0.4913941332854574,0,0,0,0,0.3426495474533284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000249209,0.8004135098990734,0.9030065435986908,0,0,0,0,0,0,0,0,0,0,0,0.19655765331418293,0,-1.1757895059394472,-1.26495731960779,1.1136474961734517,1.027948642359985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000250120,-1.1124554043880077,0.27090196307960723,0,0,0,0,-0.7326269769840632,0,0,1.7900164350636854,0,0,0,0,0,-1.1757895059394472,-1.26495731960779,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000250151,0.4620167923722074,0.18060130871973815,0,-0.5435622498243827,0,0.33389394433681996,-0.7326269769840632,0,0,0,0.535758979524455,0,0,0.6879517865996403,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000250210,-1.3176508424153515,1.6254117784776434,0,-0.5435622498243827,0,0,0,-2.2065058361447494,0,0.8950082175318427,0,0,0,0.09827882665709146,0.9118156989811118,-1.1757895059394472,-1.26495731960779,0,0.3426495474533284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000250913,3.243426267494008,0,1.496113182041545,0,1.649034258795372,0,0,0,0,0,0,0,0,0.09827882665709146,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000251569,-0.27955125559053434,0.6321045805190836,0,-0.5435622498243827,0,0,-0.7326269769840632,0,0,0,0,0.43928276891329415,0.8953714614220494,0.2948364799712744,0,0,-1.26495731960779,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000251664,2.0989675440776003,0.27090196307960723,0,0,0,0,-0.7326269769840632,0,0,2.6850246525955277,0.2678794897622275,0,0,0.09827882665709146,0,-1.1757895059394472,0,0,0.6852990949066567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000254349,0.8340436807387858,0,0,0,0,0,0,0,0,0,0,0,0,0.4913941332854574,0,0,0,0,0.3426495474533284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000254445,4.948762812501581,0.27090196307960723,0,-0.5435622498243827,0,2.6711515546945597,-0.7326269769840632,0,0,0,1.8751564283355924,0.43928276891329415,0,0.6879517865996403,0,-1.1757895059394472,0,1.1136474961734517,0.3426495474533284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000254469,10.18853920998037,0.3612026174394763,0,0,2.7483904313256198,0.6677878886736399,-0.7326269769840632,0,2.0063439616654573,0,1.07151795904891,0.43928276891329415,0.8953714614220494,0.5896729599425488,0,0,0,1.1136474961734517,1.027948642359985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000254470,-1.7792465159533717,0.27090196307960723,0,-0.5435622498243827,0,0.33389394433681996,-0.7326269769840632,-2.2065058361447494,0,0,0,0.8785655378265883,0.8953714614220494,0.5896729599425488,0,0,-1.26495731960779,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000254673,-0.7986305439055261,0.18060130871973815,0,0,0,0,0,0,0,0,0,0,0,0.19655765331418293,0,-1.1757895059394472,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000255046,-0.4029769275653029,0.4515032717993454,0,-0.5435622498243827,3.8477466038558674,0,-0.7326269769840632,-2.2065058361447494,0,0,0,0.8785655378265883,0,0,0,-1.1757895059394472,-1.26495731960779,0,0.3426495474533284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000255062,0.8213258304688916,0.18060130871973815,0,-0.5435622498243827,1.649034258795372,0,-0.7326269769840632,0,0,0,0.2678794897622275,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000255093,4.335299552354441,0.18060130871973815,0.4274609091547271,-0.5435622498243827,0,0.33389394433681996,-0.7326269769840632,0,0,0,0.2678794897622275,0.8785655378265883,0.8953714614220494,0.6879517865996403,0.9118156989811118,0,0,0,1.027948642359985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000255398,0.851223024725214,0.09030065435986907,1.0686522728868177,-0.5435622498243827,0,0,-0.7326269769840632,0,0,0,0,0,0,0.6879517865996403,0,-1.1757895059394472,0,1.1136474961734517,0.3426495474533284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000255508,4.764216966181519,0.09030065435986907,1.0686522728868177,-0.5435622498243827,0.5496780862651239,1.0016818330104598,0,0,0,0.8950082175318427,0.2678794897622275,0,0.8953714614220494,0.19655765331418293,0,0,0,0,0.3426495474533284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000255529,2.5032284083052954,0.09030065435986907,1.496113182041545,0,0,0,0,-2.2065058361447494,2.0063439616654573,0,0,1.3178483067398825,0,0.09827882665709146,0,-1.1757895059394472,-1.26495731960779,1.1136474961734517,1.027948642359985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000255587,1.5201880045830007,0.27090196307960723,3.2059568186604537,-0.5435622498243827,0,0,-0.7326269769840632,0,0,0,0.535758979524455,0,0,0.19655765331418293,0,-1.1757895059394472,-1.26495731960779,0,1.027948642359985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000255730,4.419169067882596,0.4515032717993454,1.7098436366189085,-0.5435622498243827,0,2.3372576103577396,-0.7326269769840632,0,0,0,0.8036384692866824,0,0,0.39311530662836586,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000255872,1.9901791813845677,0,1.2823827274641815,-0.5435622498243827,0,0.33389394433681996,-0.7326269769840632,0,0,0.8950082175318427,0.8036384692866824,0.43928276891329415,0,0.6879517865996403,0,-1.1757895059394472,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000255963,1.7537302489897577,0.5418039261592145,0,0,0,0,0,0,0,0,0,0,0,0.09827882665709146,0,0,0,1.1136474961734517,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000256018,9.312192457463146,1.6254117784776434,0,0,5.4967808626512396,0,0,0,2.0063439616654573,0.8950082175318427,0.2678794897622275,0,0,0.19655765331418293,0,-1.1757895059394472,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000256040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000256043,6.003805206385354,1.6254117784776434,0,0,0.5496780862651239,0,-0.7326269769840632,0,2.0063439616654573,1.7900164350636854,0,0.43928276891329415,0,0.5896729599425488,0.9118156989811118,-1.1757895059394472,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000256087,-3.20091172529232,0.4515032717993454,0,-0.5435622498243827,0,0,-0.7326269769840632,-2.2065058361447494,0,0,0.2678794897622275,1.3178483067398825,0,0,0,-1.1757895059394472,-1.26495731960779,0,0.6852990949066567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000256100,0.4250734210131426,0,0.4274609091547271,0,0,0,0,0,0,0,0,0.8785655378265883,0,0.2948364799712744,0,-1.1757895059394472,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000256188,1.1838014846087448,0.9030065435986908,0,0,0,0,-0.7326269769840632,0,0,0.8950082175318427,0,0.43928276891329415,0.8953714614220494,0.19655765331418293,0,-1.1757895059394472,-1.26495731960779,0,1.027948642359985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000256316,6.538359348847114,0.9030065435986908,0,0,4.3974246901209915,0,0,0,0,2.6850246525955277,0,0,0.8953714614220494,0.09827882665709146,0,-1.1757895059394472,-1.26495731960779,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000256530,2.3329509244915796,0.5418039261592145,0,-0.5435622498243827,0,0,-0.7326269769840632,0,0,0,0,1.7571310756531766,0,0.19655765331418293,0,0,0,1.1136474961734517,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000256618,-0.8789900058696017,0.09030065435986907,0.4274609091547271,0,0,0.33389394433681996,0,-2.2065058361447494,0,0.8950082175318427,0,0,0.8953714614220494,0.09827882665709146,0,-1.1757895059394472,-1.26495731960779,0,1.027948642359985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000257040,-1.5799438709046156,0.3612026174394763,0,0,0,0,-0.7326269769840632,-2.2065058361447494,0,0,0,1.7571310756531766,0.8953714614220494,0.7862306132567317,0,-1.1757895059394472,-1.26495731960779,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000258289,-0.953449938059745,0.09030065435986907,0.6411913637320907,-0.5435622498243827,0,0.33389394433681996,0,-2.2065058361447494,0,0.8950082175318427,0.2678794897622275,0.43928276891329415,0,0.8845094399138234,0,-1.1757895059394472,-1.26495731960779,0,0.6852990949066567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000258389,1.2411941598763185,0.18060130871973815,0,0,0,0.6677878886736399,-0.7326269769840632,0,0,0,0.535758979524455,0,0,0.5896729599425488,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000258643,0.01652073799437634,0.6321045805190836,0,-0.5435622498243827,1.0993561725302479,0,0,-2.2065058361447494,0,0.8950082175318427,0.8036384692866824,0,0.8953714614220494,0.19655765331418293,0,-1.1757895059394472,-1.26495731960779,0,0.6852990949066567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000258724,1.9190977182349789,0.3612026174394763,0.4274609091547271,-0.5435622498243827,3.298068517590744,0,-0.7326269769840632,0,0,0,0,0,0,0.2948364799712744,0.9118156989811118,-1.1757895059394472,-1.26495731960779,0,0.3426495474533284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000258755,1.6782065107793167,0.27090196307960723,0.21373045457736356,-0.5435622498243827,0,1.0016818330104598,-0.7326269769840632,0,0,0,0.535758979524455,0,0,0.5896729599425488,0,0,0,0,0.3426495474533284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000258790,2.475150445717998,0.09030065435986907,0.21373045457736356,-0.5435622498243827,0,1.0016818330104598,-0.7326269769840632,0,2.0063439616654573,0,0,0.43928276891329415,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000258847,1.6357672723198207,0.27090196307960723,1.0686522728868177,-0.5435622498243827,0,0,0,0,0,0,0.8036384692866824,0,0,0.09827882665709146,0,-1.1757895059394472,0,1.1136474961734517,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000258987,1.4815020770303229,0.27090196307960723,0,-0.5435622498243827,0,0.33389394433681996,0,0,0,0,0.535758979524455,0,0,0.8845094399138234,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000258989,1.5604401634224623,0.27090196307960723,0,0,0.5496780862651239,0.6677878886736399,-0.7326269769840632,0,0,0,0.2678794897622275,0.8785655378265883,0,0.4913941332854574,0,-1.1757895059394472,0,0,0.3426495474533284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000259133,-0.19688087849757835,0.27090196307960723,1.2823827274641815,0,0,0.6677878886736399,0,-2.2065058361447494,0,1.7900164350636854,0,0.43928276891329415,0,0,0,-1.1757895059394472,-1.26495731960779,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000259431,1.8172336093015935,0.9030065435986908,0,-0.5435622498243827,0,0,-0.7326269769840632,0,0,0,0,0.43928276891329415,0,0.2948364799712744,0,0,0,1.1136474961734517,0.3426495474533284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000259753,4.672045794274859,0.09030065435986907,0.6411913637320907,-0.5435622498243827,0,0,0,0,0,2.6850246525955277,0.2678794897622275,0.43928276891329415,0.8953714614220494,0.19655765331418293,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000259784,1.758080609212259,0.5418039261592145,0.4274609091547271,-0.5435622498243827,0,0.6677878886736399,-0.7326269769840632,0,0,0,1.07151795904891,0,0,0.5896729599425488,0.9118156989811118,-1.1757895059394472,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000260234,1.608579275790999,1.3545098153980362,0.4274609091547271,0,0,0,0,0,0,0.8950082175318427,0,0,0,0.19655765331418293,0,0,-1.26495731960779,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000260259,1.2506137232401129,0.09030065435986907,0,-0.5435622498243827,0.5496780862651239,0.33389394433681996,-0.7326269769840632,0,0,0,0,0.43928276891329415,0,0,0,0,0,1.1136474961734517,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000260836,6.436600342971296,0.6321045805190836,0,-0.5435622498243827,1.0993561725302479,0,0,0,2.0063439616654573,3.5800328701273707,0,0.8785655378265883,0,0.19655765331418293,0,-1.1757895059394472,-1.26495731960779,0,1.027948642359985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000261147,2.6577178127381917,0.18060130871973815,1.7098436366189085,-0.5435622498243827,0,0,-0.7326269769840632,0,0,0,0.2678794897622275,0.43928276891329415,0.8953714614220494,0.09827882665709146,0,0,0,0,0.3426495474533284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000261190,0.8757476605218597,0.3612026174394763,0,-0.5435622498243827,0.5496780862651239,0.6677878886736399,-0.7326269769840632,-2.2065058361447494,0,1.7900164350636854,0.2678794897622275,0.43928276891329415,0,0.09827882665709146,0.9118156989811118,-1.1757895059394472,-1.26495731960779,0,1.7132477372666417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000261609,4.462595281252621,0.3612026174394763,0.4274609091547271,-0.5435622498243827,2.7483904313256198,1.0016818330104598,0,-2.2065058361447494,0,0,0.8036384692866824,0,0.8953714614220494,0.09827882665709146,0,0,-1.26495731960779,1.1136474961734517,1.027948642359985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000261934,2.14883234540994,0.18060130871973815,0,-0.5435622498243827,0,0,0,0,2.0063439616654573,0.8950082175318427,0,0,0,0.7862306132567317,0,-1.1757895059394472,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000262180,-1.0775106792823557,0,0,0,0,0,0,0,0,0,0,0,0,0.09827882665709146,0,-1.1757895059394472,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000262560,1.5480449953948394,1.083607852318429,0,0,0,0,0,0,0,0,0.2678794897622275,0,0,0.19655765331418293,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000262576,3.1383870539674414,0.9030065435986908,0,-0.5435622498243827,2.7483904313256198,0,-0.7326269769840632,0,0,0,0.535758979524455,0,0,0.4913941332854574,0.9118156989811118,-1.1757895059394472,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000262730,5.5261198161703495,0.7224052348789526,1.496113182041545,-0.5435622498243827,0,1.6694697216840997,0,0,0,0,0.535758979524455,0.43928276891329415,0,0.2948364799712744,0.9118156989811118,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000263136,2.0551117125433254,0.09030065435986907,0,-0.5435622498243827,1.0993561725302479,0.33389394433681996,0,0,0,0,0,0.8785655378265883,0,0.19655765331418293,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000263264,2.1838111247800502,0.09030065435986907,0.21373045457736356,0,0,1.0016818330104598,-0.7326269769840632,0,0,0,1.07151795904891,0,0,0.19655765331418293,0,0,0,0,0.3426495474533284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000263588,4.032036855530473,0.6321045805190836,0.21373045457736356,-0.5435622498243827,0,3.0050454990313793,-0.7326269769840632,0,0,0,0.2678794897622275,0.43928276891329415,0.8953714614220494,0.6879517865996403,0,-1.1757895059394472,0,0,0.3426495474533284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000264278,-0.48257000123439986,0,0.4274609091547271,-0.5435622498243827,0,0,-0.7326269769840632,0,0,0,0.2678794897622275,0,0,0.09827882665709146,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000264813,4.15595478314271,0.18060130871973815,0,0,0,1.0016818330104598,-0.7326269769840632,0,0,0,1.3393974488111373,0,0.8953714614220494,0.7862306132567317,0,0,0,0,0.6852990949066567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000266302,0.19001762918925758,0.4515032717993454,0.6411913637320907,-0.5435622498243827,0,0,-0.7326269769840632,0,0,0,0,0,0,0.2948364799712744,0.9118156989811118,-1.1757895059394472,0,0,0.3426495474533284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000266733,7.190881379158717,0.4515032717993454,4.702070000701998,-0.5435622498243827,0,0,-0.7326269769840632,0,0,0,0.2678794897622275,1.7571310756531766,0.8953714614220494,0.39311530662836586,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000266953,0.7755185641516358,0.18060130871973815,0,0,0,0.33389394433681996,-0.7326269769840632,0,0,0,0,0,0.8953714614220494,0.09827882665709146,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000267114,4.995399723198218,0.09030065435986907,0.21373045457736356,0,0,0,0,0,2.0063439616654573,2.6850246525955277,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000267228,-1.6603959237550758,0.18060130871973815,0.6411913637320907,-0.5435622498243827,0,0,0,-2.2065058361447494,0,0,0.2678794897622275,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000267508,-0.17630189933547588,0.3612026174394763,0,0,0.5496780862651239,0.6677878886736399,0,-2.2065058361447494,0,0.8950082175318427,0.535758979524455,0,0,0.19655765331418293,0,-1.1757895059394472,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000267796,1.4459495860745957,0.27090196307960723,0,0,0,0,0,0,0,0,0,0.43928276891329415,0,0.39311530662836586,0,0,0,0,0.3426495474533284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000267845,3.8347215984158853,0.6321045805190836,0.21373045457736356,-0.5435622498243827,0,0.33389394433681996,-0.7326269769840632,0,0,0,0.535758979524455,0.8785655378265883,0,0.4913941332854574,0.9118156989811118,0,0,1.1136474961734517,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000267881,2.2480104824526648,0.4515032717993454,0.4274609091547271,-0.5435622498243827,0,0.33389394433681996,-0.7326269769840632,0,0,0,0.535758979524455,0.43928276891329415,0.8953714614220494,0.09827882665709146,0,0,0,0,0.3426495474533284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000267901,0.635435458344796,0.4515032717993454,0,-0.5435622498243827,0,0.33389394433681996,-0.7326269769840632,0,0,0,0,0,0,0.09827882665709146,0,0,0,0,1.027948642359985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000267909,2.4819667170114945,0.09030065435986907,0.21373045457736356,-0.5435622498243827,0,0.33389394433681996,-0.7326269769840632,0,0,0,0.2678794897622275,0.8785655378265883,0.8953714614220494,0.39311530662836586,0,0,0,0,0.6852990949066567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000268069,3.3289249806077787,0,0.4274609091547271,-0.5435622498243827,0,0,0,0,0,0,0.2678794897622275,0.8785655378265883,0.8953714614220494,0.4913941332854574,0.9118156989811118,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000268107,2.2338025388841594,0.9933071979585598,0,0,1.0993561725302479,0,0,0,0,0,0,0.8785655378265883,0,0.5896729599425488,0,-1.1757895059394472,-1.26495731960779,1.1136474961734517,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000268133,6.832739329048427,0.27090196307960723,0.21373045457736356,0,0,0.6677878886736399,-0.7326269769840632,0,0,2.6850246525955277,0.2678794897622275,0,0.8953714614220494,0.19655765331418293,0.9118156989811118,0,0,1.1136474961734517,0.3426495474533284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
