EnsemblId,totalScore,IRF,NFKB,JDP2,NFY,HOXD13,ZNF281,TFAP2,RREB1,CCNT2,EWSR1::FLI1,HSFY2,PAX4,ZSCAN16,SOX1,RAD21,MZF1,STAT,ARID5A,MEIS1,YY1,TGIF1,CREB3,POU3F2,FOXJ1,E2F,MYC,SRY
ENSG00000162063,3.914224133255654,0.5814433118777894,1.6133595088049038,0,1.7194213125729607,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000162231,0.5487675923473799,0.24918999080476692,0,0,0,0,0.299577601542613,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000162241,3.1383788749608255,0.24918999080476692,0.20166993860061297,2.1143785080311255,0.5731404375243202,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000162366,3.707535161069502,0.49837998160953384,1.4116895702042906,0,0,0,1.7974656092556778,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000162377,0.6318309226156356,0.3322533210730225,0,0,0,0,0.299577601542613,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000162402,4.5858402641462215,0.08306333026825563,3.630058894811033,0,0.5731404375243202,0,0.299577601542613,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000162542,0.866176580746658,0.664506642146045,0.20166993860061297,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000162594,1.0705073633548814,0.16612666053651126,0,0,0,0.9043807028183702,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000162613,5.592410877446732,0.16612666053651126,0,0,0,5.426284216910221,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000162624,0.8335008612162484,0.3322533210730225,0.20166993860061297,0,0,0,0.299577601542613,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000162643,0.36779659913712426,0.16612666053651126,0.20166993860061297,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000162645,5.758537537983244,0.3322533210730225,0,0,0,5.426284216910221,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000162692,9.406775769530338,0.7475699724143007,1.4116895702042906,6.343135524093377,0,0.9043807028183702,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000162729,2.4798036382583883,1.0798232934873233,0.20166993860061297,0,0,0,1.198310406170452,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000162777,2.0021226020392118,0.49837998160953384,0.6050098158018389,0,0,0,0.8987328046278389,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000162980,0.49837998160953384,0.49837998160953384,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000163013,6.1173291478220015,0.5814433118777894,0,0,3.4388426251459214,0,2.097043210798291,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000163067,0.5814433118777894,0.5814433118777894,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000163069,3.176787385394951,0.8306333026825563,0.40333987720122594,0,0,0,0,NA,NA,NA,NA,NA,NA,1.9428142055111688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000163071,3.751920106033138,0.8306333026825563,2.6217092018079686,0,0,0,0.299577601542613,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000163114,4.368562201089801,0.41531665134127815,0.20166993860061297,0,0,1.8087614056367405,0,NA,NA,NA,NA,NA,NA,1.9428142055111688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000163132,10.87311870581873,1.2459499540238346,4.638408587814098,0,2.292561750097281,0,2.6961984138835167,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000163235,4.332623778683454,0.41531665134127815,0.6050098158018389,0,0,2.7131421084551106,0.599155203085226,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000163249,1.9554088910879486,0.5814433118777894,0.20166993860061297,0,0.5731404375243202,0,0.599155203085226,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000163263,3.5864620063903705,0.16612666053651126,0,0,0.5731404375243202,0.9043807028183702,0,NA,NA,NA,NA,NA,NA,1.9428142055111688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000163288,1.6314584443683953,0.8306333026825563,0.20166993860061297,0,0,0,0.599155203085226,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000163352,0.5843108704114816,0.08306333026825563,0.20166993860061297,0,0,0,0.299577601542613,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000163424,0.299577601542613,0,0,0,0,0,0.299577601542613,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000163444,1.9686113033777277,0.24918999080476692,0,0,1.7194213125729607,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000163492,1.0471475739569136,0.7475699724143007,0,0,0,0,0.299577601542613,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000163516,1.8024846428412165,0.08306333026825563,0,0,1.7194213125729607,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000163518,0.3322533210730225,0.3322533210730225,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000163519,0.41531665134127815,0.41531665134127815,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000163520,1.1537774081492187,0.24918999080476692,0.6050098158018389,0,0,0,0.299577601542613,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000163539,5.216201049148877,0.08306333026825563,0,4.228757016062251,0,0.9043807028183702,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000163590,0.36779659913712426,0.16612666053651126,0.20166993860061297,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000163623,5.425914179985307,0.5814433118777894,0.20166993860061297,0,3.4388426251459214,0.9043807028183702,0.299577601542613,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000163624,4.893263658208296,0.664506642146045,0,4.228757016062251,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000163633,2.0057965018257944,0.3322533210730225,0.20166993860061297,0,0.5731404375243202,0,0.8987328046278389,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000163634,2.0971627064475196,0.9967599632190677,0.20166993860061297,0,0,0,0.8987328046278389,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000163638,2.8392973630420433,0.664506642146045,0.40333987720122594,0,0.5731404375243202,0,1.198310406170452,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000163681,1.9944523908904241,0.3322533210730225,0.6050098158018389,1.0571892540155627,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000163687,0.2847332688688686,0.08306333026825563,0.20166993860061297,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000163719,5.092374386581812,0.5814433118777894,2.2183693246067424,0,2.292561750097281,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000163827,4.884231923827859,0.41531665134127815,0.8066797544024519,0,1.7194213125729607,0,0,NA,NA,NA,NA,NA,NA,1.9428142055111688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000163885,3.7703313624706736,0,0,1.0571892540155627,0,2.7131421084551106,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000163900,0.16612666053651126,0.16612666053651126,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000163902,0.16612666053651126,0.16612666053651126,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000163915,7.030714839938739,0.49837998160953384,0.20166993860061297,0,0,6.330664919728592,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000163933,4.536595477535028,0.24918999080476692,0,0,1.1462808750486404,0,1.198310406170452,NA,NA,NA,NA,NA,NA,1.9428142055111688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000164091,9.64662800381174,0.08306333026825563,0.20166993860061297,8.457514032124502,0,0.9043807028183702,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000164104,13.075256909209344,0.5814433118777894,3.2267190176098075,0,4.011983062670241,2.7131421084551106,0.599155203085226,NA,NA,NA,NA,NA,NA,1.9428142055111688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000164109,0.16612666053651126,0.16612666053651126,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000164129,1.913204659054343,0.41531665134127815,0,0,0,0,1.497888007713065,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000164134,0.20166993860061297,0,0.20166993860061297,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000164144,0.41531665134127815,0.41531665134127815,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000164161,1.3894425750885853,0.3322533210730225,0,1.0571892540155627,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000164163,6.841515505702911,0.49837998160953384,0,6.343135524093377,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000164168,13.576656818583137,0.24918999080476692,3.2267190176098075,0,2.865702187621601,7.235045622546962,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000164185,0.6562037677925758,0.08306333026825563,0,0,0.5731404375243202,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000164253,0.24918999080476692,0.24918999080476692,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000164299,0.2847332688688686,0.08306333026825563,0.20166993860061297,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000164307,5.15447407593496,1.32901328429209,2.0166993860061293,0,0,1.8087614056367405,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000164309,3.4635796394031035,0.24918999080476692,0.20166993860061297,0,0,2.7131421084551106,0.299577601542613,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000164326,3.2506139044214284,0.24918999080476692,0,0,0,0.9043807028183702,2.097043210798291,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000164330,4.0034096249473485,1.0798232934873233,0.6050098158018389,0,1.7194213125729607,0,0.599155203085226,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000164366,0.3322533210730225,0.3322533210730225,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000164399,4.511198623410849,0.41531665134127815,0.6050098158018389,0,2.292561750097281,0,1.198310406170452,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000164406,2.114400334422048,0,1.2100196316036778,0,0,0.9043807028183702,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000164591,0.16612666053651126,0.16612666053651126,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000164600,9.739007264212438,1.0798232934873233,0.20166993860061297,8.457514032124502,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000164610,1.2366340238913929,0.3322533210730225,0,0,0,0.9043807028183702,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000164627,0.3322533210730225,0.3322533210730225,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000164647,1.4504874511581396,0.7475699724143007,0.40333987720122594,0,0,0,0.299577601542613,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000164684,2.505402121585055,0.08306333026825563,0.40333987720122594,0,1.7194213125729607,0,0.299577601542613,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000164694,0.7355931982742485,0.3322533210730225,0.40333987720122594,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000164841,0.7355931982742485,0.3322533210730225,0.40333987720122594,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000164889,0.08306333026825563,0.08306333026825563,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000164897,1.2309861257008614,0.3322533210730225,0,0,0,0,0.8987328046278389,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000164920,2.25696049103451,0.7475699724143007,0.6050098158018389,0,0,0.9043807028183702,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000164970,10.005909146224642,0.7475699724143007,0.20166993860061297,8.457514032124502,0,0,0.599155203085226,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000164978,10.592851028982572,0.5814433118777894,0,0,4.585123500194562,5.426284216910221,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000165055,3.968285643780083,0.16612666053651126,1.2100196316036778,0,2.292561750097281,0,0.299577601542613,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000165071,0.9017198588107598,0.49837998160953384,0.40333987720122594,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000165072,6.066489437106463,0.24918999080476692,0.40333987720122594,3.1715677620466884,0,0,0.299577601542613,NA,NA,NA,NA,NA,NA,1.9428142055111688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000165092,0.9492399110149137,0.7475699724143007,0.20166993860061297,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000165233,5.7518619951423196,1.1628866237555788,2.2183693246067424,0,0.5731404375243202,0,1.7974656092556778,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000165240,2.776513681267309,1.578203275096857,0,0,0,0,1.198310406170452,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000165434,1.8983603263805988,0.49837998160953384,0.20166993860061297,0,0,0,1.198310406170452,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000165475,5.4927880437808625,0.49837998160953384,0,0,2.292561750097281,0.9043807028183702,1.7974656092556778,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000165509,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000165521,2.1741038752923356,0.664506642146045,1.2100196316036778,0,0,0,0.299577601542613,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000165621,1.2309861257008614,0.3322533210730225,0,0,0,0,0.8987328046278389,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000165643,1.3644370667069632,0.16612666053651126,0,0,0,0,1.198310406170452,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000165819,0.24918999080476692,0.24918999080476692,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000165821,3.5527042969140536,0.3322533210730225,1.4116895702042906,0,0,1.8087614056367405,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000165899,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000165916,1.6399739010926186,0.3322533210730225,0.40333987720122594,0,0,0.9043807028183702,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000165949,3.0381056109536364,0.08306333026825563,0,0,1.1462808750486404,1.8087614056367405,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000165972,1.913204659054343,0.41531665134127815,0,0,0,0,1.497888007713065,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000166008,10.397272249285814,0.3322533210730225,1.0083496930030647,8.457514032124502,0,0,0.599155203085226,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000166025,1.0240003669297,0.24918999080476692,0.20166993860061297,0,0.5731404375243202,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000166086,3.9177022716844205,0.16612666053651126,0,0,0,1.8087614056367405,0,NA,NA,NA,NA,NA,NA,1.9428142055111688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000166105,1.4000998404202936,0.9967599632190677,0.40333987720122594,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000166130,3.1982039807253257,0.3322533210730225,0,1.0571892540155627,0,1.8087614056367405,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000166260,2.879268768991622,0.16612666053651126,0,0,0,2.7131421084551106,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000166326,1.9724339366917227,0.664506642146045,1.0083496930030647,0,0,0,0.299577601542613,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000166508,2.733086825746574,0.08306333026825563,0.6050098158018389,0,1.1462808750486404,0,0.8987328046278389,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000166527,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000166603,1.4858240146961597,0.5814433118777894,0,0,0,0.9043807028183702,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000166707,2.6248150711703033,0.3322533210730225,0,0,2.292561750097281,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000166762,3.7519868080585552,0.16612666053651126,0,0,0.5731404375243202,2.7131421084551106,0.299577601542613,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000166783,1.0826908520210154,0.5814433118777894,0.20166993860061297,0,0,0,0.299577601542613,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000166796,0.08306333026825563,0.08306333026825563,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000166825,2.5627474728774153,0.16612666053651126,0,0,0,0,2.396620812340904,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000166831,0.8838884719540946,0.08306333026825563,0.20166993860061297,0,0,0,0.599155203085226,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000166845,2.924392672712916,0.3322533210730225,0,0,2.292561750097281,0,0.299577601542613,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000166863,0.2847332688688686,0.08306333026825563,0.20166993860061297,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000166889,5.774741653462707,1.2459499540238346,3.630058894811033,0,0,0,0.8987328046278389,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000166908,0.08306333026825563,0.08306333026825563,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000166926,1.0705073633548814,0.16612666053651126,0,0,0,0.9043807028183702,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000166960,0.16612666053651126,0.16612666053651126,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000166971,2.9779850053280303,0.3322533210730225,0.40333987720122594,0,0,0,0.299577601542613,NA,NA,NA,NA,NA,NA,1.9428142055111688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000167085,0.16612666053651126,0.16612666053651126,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000167088,0.08306333026825563,0.08306333026825563,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000167173,2.0166993860061293,0,2.0166993860061293,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000167216,3.9497761323465035,0.3322533210730225,0,0,0,3.617522811273481,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
