EnsemblID,TFBS,Count
ENSG00000100234,Srf,1
ENSG00000100241,Nrf-1,1
ENSG00000100241,NRSF,1
ENSG00000100241,Sp1,2
ENSG00000100242,Egr,1
ENSG00000100242,HNF4,1
ENSG00000100242,Tcf,1
ENSG00000100246,Egr,1
ENSG00000100246,HNF4,1
ENSG00000100246,Tcf,1
ENSG00000100249,CACD,1
ENSG00000100249,RREB-1,3
ENSG00000100253,HNF4,1
ENSG00000100253,Mrg1::Hoxa9,1
ENSG00000100258,CREB,1
ENSG00000100258,Sp1,1
ENSG00000100258,YY1,1
ENSG00000100263,Myc,2
ENSG00000100263,Nkx2,1
ENSG00000100263,Nkx6-1,1
ENSG00000100263,Nrf-1,1
ENSG00000100263,Sp1,1
ENSG00000100266,E2F,1
ENSG00000100266,Egr,1
ENSG00000100266,Sp1,1
ENSG00000100271,CACD,1
ENSG00000100271,Rfx,2
ENSG00000100276,PPARG,1
ENSG00000100281,E2A,1
ENSG00000100281,E2F,1
ENSG00000100281,Myf,1
ENSG00000100281,NF-kappaB,2
ENSG00000100281,Sp1,1
ENSG00000100284,GABP,1
ENSG00000100284,Myc,2
ENSG00000100284,NF-Y,1
ENSG00000100284,Sp1,3
ENSG00000100284,Stra13,2
ENSG00000100285,Esr1,1
ENSG00000100285,NRSF,3
ENSG00000100285,RREB-1,1
ENSG00000100285,Sp1,3
ENSG00000100288,HNF4,1
ENSG00000100288,PPARG,1
ENSG00000100290,E2A,1
ENSG00000100290,GABP,1
ENSG00000100290,YY1,1
ENSG00000100292,Myc,2
ENSG00000100294,Ets,1
ENSG00000100294,Rfx,1
ENSG00000100296,Elk1,3
ENSG00000100296,Ets,2
ENSG00000100296,GABP,4
ENSG00000100296,PPARG,1
ENSG00000100296,RBP-Jkappa,1
ENSG00000100296,Sp1,1
ENSG00000100297,E2F,1
ENSG00000100297,NF-Y,1
ENSG00000100297,YY1,3
ENSG00000100299,Elk1,1
ENSG00000100299,HNF4,1
ENSG00000100299,Sp1,1
ENSG00000100302,ATF,1
ENSG00000100302,E2A,1
ENSG00000100302,Ets,1
ENSG00000100302,Myf,3
ENSG00000100302,NF-Y,1
ENSG00000100302,Nrf-1,1
ENSG00000100302,Sp1,1
ENSG00000100304,Nrf-1,1
ENSG00000100304,Zfp161,2
ENSG00000100307,HNF4,4
ENSG00000100307,Sp1,1
ENSG00000100311,Egr,2
ENSG00000100311,Ets,1
ENSG00000100311,HNF4,3
ENSG00000100311,Myc,1
ENSG00000100311,RREB-1,1
ENSG00000100311,Sp1,5
ENSG00000100312,NF-Y,1
ENSG00000100314,AP-4,1
ENSG00000100314,E2A,1
ENSG00000100314,Myc,1
ENSG00000100314,Myf,1
ENSG00000100314,NF-kappaB,1
ENSG00000100314,PPARG,1
ENSG00000100316,Sp1,1
ENSG00000100319,Ets,1
ENSG00000100320,Ets,3
ENSG00000100320,Foxa,1
ENSG00000100320,Foxd1,1
ENSG00000100320,Foxj2,1
ENSG00000100320,NRSF,1
ENSG00000100320,Sp1,2
ENSG00000100321,ATF,2
ENSG00000100321,CREB,2
ENSG00000100324,Nrf-1,1
ENSG00000100325,Sp1,2
ENSG00000100330,Sp1,4
ENSG00000100330,Zfp161,2
ENSG00000100335,Nobox,1
ENSG00000100335,RORalpha1,2
ENSG00000100344,Ets,1
ENSG00000100344,HNF4,1
ENSG00000100344,PPARG,1
ENSG00000100344,Sp1,1
ENSG00000100345,AP-1,1
ENSG00000100345,AP-4,1
ENSG00000100345,Maf,1
ENSG00000100345,NF-kappaB,1
ENSG00000100345,Nrf-2,1
ENSG00000100345,PU.1,1
ENSG00000100345,Sp1,7
ENSG00000100345,Srf,8
ENSG00000100345,Tgif1,1
ENSG00000100346,Hsf,1
ENSG00000100347,NF-Y,1
ENSG00000100347,Nrf-1,1
ENSG00000100348,Elk1,1
ENSG00000100348,Ets,1
ENSG00000100348,GABP,1
ENSG00000100348,Sp1,1
ENSG00000100350,Arnt,1
ENSG00000100350,E2A,1
ENSG00000100350,Myc,3
ENSG00000100350,Nrf-1,1
ENSG00000100350,Prrx2,1
ENSG00000100350,Sp1,3
ENSG00000100350,Stra13,2
ENSG00000100351,CDP,1
ENSG00000100351,Foxo,1
ENSG00000100351,Hsf,1
ENSG00000100351,Irf,2
ENSG00000100351,Osf2,2
ENSG00000100353,AP-4,1
ENSG00000100353,Elk1,1
ENSG00000100353,Nrf-2,1
ENSG00000100353,Sp1,1
ENSG00000100354,E2A,1
ENSG00000100354,Elk1,2
ENSG00000100354,Foxa,2
ENSG00000100354,Foxj2,1
ENSG00000100354,Foxo,1
ENSG00000100354,Hoxa5,1
ENSG00000100354,NF-Y,3
ENSG00000100354,Nkx2,1
ENSG00000100354,Osf2,1
ENSG00000100354,Pou2f1,1
ENSG00000100354,RREB-1,2
ENSG00000100354,Sp1,1
ENSG00000100354,TBX5,1
ENSG00000100354,Zfp161,1
ENSG00000100360,Egr,2
ENSG00000100360,NF-Y,2
ENSG00000100360,Nrf-1,1
ENSG00000100362,GABP,1
ENSG00000100362,Mef2,2
ENSG00000100362,Nrf-2,1
ENSG00000100362,Sp1,1
ENSG00000100364,E2A,2
ENSG00000100364,RREB-1,1
ENSG00000100364,Sp1,1
ENSG00000100365,AP-4,1
ENSG00000100365,Elk1,1
ENSG00000100365,Ets,6
ENSG00000100365,HNF4,1
ENSG00000100365,PPARG,1
ENSG00000100365,PU.1,1
ENSG00000100372,ATF,1
ENSG00000100372,GABP,2
ENSG00000100372,NF-Y,1
ENSG00000100372,Nrf-2,1
ENSG00000100372,RREB-1,1
ENSG00000100372,Sp1,1
ENSG00000100373,Egr,1
ENSG00000100373,Pou2f1,1
ENSG00000100373,Sp1,1
ENSG00000100376,Ets,1
ENSG00000100376,Sp1,2
ENSG00000100379,Esr1,1
ENSG00000100379,Rfx,1
ENSG00000100380,ATF,2
ENSG00000100380,CREB,2
ENSG00000100380,GABP,1
ENSG00000100380,Hoxa3,1
ENSG00000100380,Hoxa5,1
ENSG00000100380,Hsf,1
ENSG00000100385,AP-4,1
ENSG00000100385,Myc,1
ENSG00000100387,Arnt,1
ENSG00000100387,Mrg,1
ENSG00000100387,NF-kappaB,1
ENSG00000100387,NF-Y,1
ENSG00000100387,NR3C,1
ENSG00000100387,RORalpha1,1
ENSG00000100387,Sp1,3
ENSG00000100387,Tgif1,1
ENSG00000100393,Foxa,1
ENSG00000100393,Gfi1,1
ENSG00000100393,Hsf,1
ENSG00000100393,NF-kappaB,1
ENSG00000100393,Sp1,3
ENSG00000100393,YY1,4
ENSG00000100395,Rfx,1
ENSG00000100401,E2A,1
ENSG00000100401,Myf,2
ENSG00000100401,Zfp161,1
ENSG00000100403,AREB6,1
ENSG00000100403,E2A,1
ENSG00000100403,Lmo2-complex,2
ENSG00000100403,NF-kappaB,2
ENSG00000100410,Esr1,2
ENSG00000100410,NF-Y,1
ENSG00000100410,Nkx2,1
ENSG00000100410,Nrf-2,1
ENSG00000100410,PPARG,1
ENSG00000100410,RORalpha1,1
ENSG00000100410,Sp1,2
ENSG00000100412,Esr1,2
ENSG00000100412,NF-Y,1
ENSG00000100412,Nkx2,1
ENSG00000100412,Nrf-2,1
ENSG00000100412,PPARG,1
ENSG00000100412,RORalpha1,1
ENSG00000100412,Sp1,2
ENSG00000100413,GABP,1
ENSG00000100413,Rfx,2
ENSG00000100413,Sp1,2
ENSG00000100413,STAT,1
ENSG00000100417,Egr,2
ENSG00000100417,HNF1,1
ENSG00000100417,Sp1,4
ENSG00000100418,Egr,1
ENSG00000100418,Hoxa5,1
ENSG00000100418,NF-Y,1
ENSG00000100418,NR3C,1
ENSG00000100418,Nrf-1,1
ENSG00000100418,Sp1,3
ENSG00000100418,Tcf,2
ENSG00000100425,Myf,1
ENSG00000100426,Mrg,1
ENSG00000100426,PU.1,1
ENSG00000100427,Myf,1
ENSG00000100433,AP-1,1
ENSG00000100433,Arid3a,1
ENSG00000100433,Foxo,1
ENSG00000100433,Gfi1,1
ENSG00000100433,MafB,1
ENSG00000100439,AP-1,2
ENSG00000100439,En-1,1
ENSG00000100439,Hoxa5,1
ENSG00000100439,Maf,1
ENSG00000100439,Nrf-2,2
ENSG00000100439,Pou3f2,2
ENSG00000100439,Sp1,1
ENSG00000100441,Ets,2
ENSG00000100441,HNF4,1
ENSG00000100441,Irf,1
ENSG00000100441,Maf,1
ENSG00000100441,PPARG,1
ENSG00000100441,RREB-1,1
ENSG00000100441,Sp1,1
ENSG00000100442,ATF,4
ENSG00000100442,CREB,1
ENSG00000100442,Sp1,3
ENSG00000100442,STAT,5
ENSG00000100445,GABP,1
ENSG00000100448,HEN1,2
ENSG00000100448,Nrf-2,1
ENSG00000100450,Hoxa7,1
ENSG00000100453,AP-1,3
ENSG00000100453,CREB,1
ENSG00000100453,Myf,1
ENSG00000100461,ATF,5
ENSG00000100461,CREB,2
ENSG00000100461,E2F,1
ENSG00000100461,HNF4,1
ENSG00000100461,Hsf,1
ENSG00000100461,NF-I,1
ENSG00000100461,NF-Y,5
ENSG00000100461,Nrf-1,2
ENSG00000100461,Rfx,1
ENSG00000100461,STAT,1
ENSG00000100461,YY1,3
ENSG00000100462,NF-Y,2
ENSG00000100473,Nkx2,1
ENSG00000100473,Nkx6-1,1
ENSG00000100473,Pou3f2,1
ENSG00000100473,STAT,2
ENSG00000100473,Zfp161,1
ENSG00000100478,E2A,1
ENSG00000100478,E2F,1
ENSG00000100478,Mef2,2
ENSG00000100478,NF-I,1
ENSG00000100478,Nrf-2,1
ENSG00000100478,Sp1,2
ENSG00000100478,YY1,3
ENSG00000100479,E2F,2
ENSG00000100479,En-1,1
ENSG00000100479,Hoxa7,1
ENSG00000100479,Pax-6,1
ENSG00000100479,Pou3f2,2
ENSG00000100479,Sp1,1
ENSG00000100483,Elk1,1
ENSG00000100483,Pou6f1,1
ENSG00000100483,Sp1,1
ENSG00000100485,AP-1,1
ENSG00000100485,Arid3a,1
ENSG00000100485,Egr,1
ENSG00000100485,Ets,1
ENSG00000100485,GABP,1
ENSG00000100485,Sp1,3
ENSG00000100504,Egr,1
ENSG00000100504,HNF4,2
ENSG00000100504,NR3C,2
ENSG00000100504,Sp1,1
ENSG00000100505,AP-4,1
ENSG00000100505,E2A,2
ENSG00000100505,Gfi1,1
ENSG00000100505,HEN1,1
ENSG00000100505,NF-Y,1
ENSG00000100505,NRSF,1
ENSG00000100505,Pou5f1,1
ENSG00000100519,Arid3a,3
ENSG00000100519,Elk1,2
ENSG00000100519,GABP,1
ENSG00000100519,Lhx3,1
ENSG00000100519,Nobox,1
ENSG00000100519,Nrf-2,1
ENSG00000100519,Pdx1,1
ENSG00000100519,Pou3f2,1
ENSG00000100519,Sp1,1
ENSG00000100522,AP-1,1
ENSG00000100522,Nrf-1,1
ENSG00000100522,PPARG,1
ENSG00000100523,Myf,1
ENSG00000100523,RORalpha1,1
ENSG00000100523,Sp1,1
ENSG00000100526,NF-Y,3
ENSG00000100526,Sp1,1
ENSG00000100526,Tcf,1
ENSG00000100528,Nrf-1,1
ENSG00000100532,En-1,1
ENSG00000100532,Nobox,1
ENSG00000100532,Pou3f2,1
ENSG00000100532,Rfx,1
ENSG00000100532,TEF-1,1
ENSG00000100554,Elk1,2
ENSG00000100554,Ets,1
ENSG00000100554,GABP,4
ENSG00000100554,Nkx2,1
ENSG00000100554,Nrf-1,1
ENSG00000100554,Nrf-2,1
ENSG00000100554,PU.1,1
ENSG00000100554,STAT,1
ENSG00000100557,Arid3a,1
ENSG00000100557,HNF1,5
ENSG00000100557,Rfx,1
ENSG00000100558,AREB6,1
ENSG00000100558,Ets,1
ENSG00000100558,HNF4,2
ENSG00000100558,PPARG,1
ENSG00000100558,RREB-1,1
ENSG00000100558,Sp1,1
ENSG00000100558,Zfp161,1
ENSG00000100564,GABP,2
ENSG00000100564,Sp1,1
ENSG00000100565,HNF4,1
ENSG00000100565,LXR,1
ENSG00000100565,Rfx,1
ENSG00000100565,Zic,3
ENSG00000100567,AP-1,1
ENSG00000100567,Irf,1
ENSG00000100567,Maf,1
ENSG00000100567,NF-Y,2
ENSG00000100567,Nrf-1,1
ENSG00000100567,Nrf-2,2
ENSG00000100567,RBP-Jkappa,1
ENSG00000100575,Crx,1
ENSG00000100575,Nrf-1,1
ENSG00000100577,NF-Y,1
ENSG00000100577,Rfx,2
ENSG00000100577,Sp1,2
ENSG00000100578,Crx,1
ENSG00000100578,Nrf-1,1
ENSG00000100580,Hsf,1
ENSG00000100580,Rfx,1
ENSG00000100583,Hsf,1
ENSG00000100583,Rfx,1
ENSG00000100591,Elk1,2
ENSG00000100591,Esr1,1
ENSG00000100591,GABP,1
ENSG00000100591,RORalpha1,1
ENSG00000100592,CACD,1
ENSG00000100592,E2F,1
ENSG00000100592,Egr,2
ENSG00000100592,Foxa,1
ENSG00000100592,Foxj2,1
ENSG00000100592,GATA,1
ENSG00000100592,HEN1,3
ENSG00000100592,HNF1,1
ENSG00000100592,Mrg1::Hoxa9,1
ENSG00000100592,Nkx2,1
ENSG00000100592,Olf-1,1
ENSG00000100592,Rfx,2
ENSG00000100592,Sp1,1
ENSG00000100592,YY1,1
ENSG00000100593,Tcf,1
ENSG00000100596,Elk1,1
ENSG00000100596,Ets,2
ENSG00000100596,GABP,2
ENSG00000100596,Irf,1
ENSG00000100596,Lhx3,1
ENSG00000100596,Myf,1
ENSG00000100596,NF-Y,3
ENSG00000100596,Pou2f1,1
ENSG00000100596,Pou3f2,1
ENSG00000100596,Pou6f1,1
ENSG00000100596,Sp1,1
ENSG00000100599,Ets,1
ENSG00000100599,GABP,1
ENSG00000100599,Myf,1
ENSG00000100599,NRSF,1
ENSG00000100599,PU.1,1
ENSG00000100600,RBP-Jkappa,1
ENSG00000100600,Zic,1
ENSG00000100601,AP-4,1
ENSG00000100601,Tgif1,1
ENSG00000100603,Nrf-1,1
ENSG00000100603,Rfx,2
ENSG00000100603,STAT,1
ENSG00000100604,ATF,3
ENSG00000100604,CREB,1
ENSG00000100604,HNF4,1
ENSG00000100604,Myf,1
ENSG00000100604,NF-kappaB,2
ENSG00000100604,NRSF,3
ENSG00000100605,Pdx1,1
ENSG00000100614,RORalpha1,2
ENSG00000100625,AP-4,1
ENSG00000100625,E2F,2
ENSG00000100625,HNF1,4
ENSG00000100625,NF-Y,1
ENSG00000100625,Sp1,3
ENSG00000100625,Zfp161,2
ENSG00000100625,Zic,1
ENSG00000100626,Egr,1
ENSG00000100626,Rfx,2
ENSG00000100626,RREB-1,1
ENSG00000100626,Sp1,2
ENSG00000100626,Zfp161,3
ENSG00000100628,AP-4,1
ENSG00000100628,Srf,2
ENSG00000100628,Stra13,2
ENSG00000100629,Hsf,1
ENSG00000100632,Elk1,2
ENSG00000100632,GABP,7
ENSG00000100632,Nkx2,1
ENSG00000100632,Sox,1
ENSG00000100632,Tgif1,1
ENSG00000100632,YY1,2
ENSG00000100644,Arnt,1
ENSG00000100644,E2F,1
ENSG00000100644,Myc,1
ENSG00000100644,NF-Y,2
ENSG00000100644,Tgif1,1
ENSG00000100644,YY1,2
ENSG00000100644,Zfp161,2
ENSG00000100647,GATA,1
ENSG00000100647,HNF4,1
ENSG00000100647,NF-kappaB,1
ENSG00000100647,Nrf-1,1
ENSG00000100647,Rfx,1
ENSG00000100647,Zfp161,2
ENSG00000100650,YY1,1
ENSG00000100652,HNF4,1
ENSG00000100652,Lmo2-complex,1
ENSG00000100652,PPARG,1
ENSG00000100664,Lmo2-complex,1
ENSG00000100664,NF-Y,1
ENSG00000100664,Nrf-2,2
ENSG00000100664,PPARG,1
ENSG00000100664,Rfx,2
ENSG00000100664,Sp1,3
ENSG00000100664,TEF-1,1
ENSG00000100664,YY1,3
ENSG00000100664,Zfp161,1
ENSG00000100678,E2F,1
ENSG00000100678,Mef2,5
ENSG00000100678,NRSF,2
ENSG00000100678,Osf2,1
ENSG00000100678,Tcf,1
ENSG00000100678,Zic,3
ENSG00000100697,Crx,1
ENSG00000100697,Mrg,1
ENSG00000100697,NF-kappaB,1
ENSG00000100697,NRSF,1
ENSG00000100697,Zfp161,2
ENSG00000100711,Sp1,1
ENSG00000100714,E2F,1
ENSG00000100714,NF-Y,2
ENSG00000100714,Nrf-1,2
ENSG00000100714,Rfx,1
ENSG00000100714,Sp1,1
ENSG00000100721,Nkx2,1
ENSG00000100721,Nkx6-1,1
ENSG00000100721,Nrf-1,1
ENSG00000100721,Sp1,2
ENSG00000100722,Nrf-1,3
ENSG00000100722,Sp1,1
ENSG00000100722,Zfp161,1
ENSG00000100731,Foxc1,1
ENSG00000100731,Foxo,1
ENSG00000100731,Nkx6-1,1
ENSG00000100731,Sp1,2
ENSG00000100731,YY1,3
ENSG00000100744,E2A,1
ENSG00000100744,Egr,2
ENSG00000100744,Elk1,1
ENSG00000100744,GABP,1
ENSG00000100744,MafB,1
ENSG00000100744,Myf,1
ENSG00000100744,Sp1,2
ENSG00000100749,Mef2,3
ENSG00000100749,NF-Y,1
ENSG00000100749,Sp1,1
ENSG00000100749,STAT,1
ENSG00000100764,Elk1,1
ENSG00000100764,GABP,2
ENSG00000100767,ATF,1
ENSG00000100767,HNF4,1
ENSG00000100767,NF-I,1
ENSG00000100767,PPARG,1
ENSG00000100767,Sp1,1
ENSG00000100784,E2F,1
ENSG00000100784,LXR,1
ENSG00000100784,Mrg,1
ENSG00000100784,NF-Y,3
ENSG00000100784,Pbx-1,1
ENSG00000100784,Sp1,3
ENSG00000100784,Zfp161,2
ENSG00000100796,Myf,1
ENSG00000100796,YY1,2
ENSG00000100802,Cdx2,1
ENSG00000100802,Irf,1
ENSG00000100802,Lhx3,3
ENSG00000100802,Mef2,1
ENSG00000100802,Pax-4,1
ENSG00000100802,Pax-6,2
ENSG00000100802,Pou2f1,1
ENSG00000100802,Prrx2,1
ENSG00000100802,Rfx,1
ENSG00000100802,Sp1,2
ENSG00000100804,YY1,4
ENSG00000100811,ATF,3
ENSG00000100811,CREB,1
ENSG00000100811,Elk1,1
ENSG00000100811,PU.1,1
ENSG00000100811,Sp1,2
ENSG00000100811,YY1,3
ENSG00000100813,Egr,2
ENSG00000100813,Elk1,1
ENSG00000100813,Ets,1
ENSG00000100813,GABP,3
ENSG00000100813,Hsf,1
ENSG00000100813,Mef2,1
ENSG00000100813,Nrf-1,2
ENSG00000100813,Osf2,1
ENSG00000100813,RORalpha1,2
ENSG00000100813,RREB-1,1
ENSG00000100814,ATF,1
ENSG00000100814,CREB,1
ENSG00000100814,Ets,2
ENSG00000100814,NF-Y,3
ENSG00000100814,Srf,1
ENSG00000100823,Myc,3
ENSG00000100823,Stra13,4
ENSG00000100836,HNF4,3
ENSG00000100836,NF-Y,1
ENSG00000100836,PPAR,1
ENSG00000100836,PPARG,2
ENSG00000100836,YY1,4
ENSG00000100842,E2A,1
ENSG00000100842,E2F,1
ENSG00000100842,Mrg,1
ENSG00000100842,Pbx-1,2
ENSG00000100842,Sp1,1
ENSG00000100842,Zfp161,1
ENSG00000100852,Gfi1,1
ENSG00000100852,HEN1,1
ENSG00000100852,Hsf,1
ENSG00000100852,Irf,1
ENSG00000100852,Sp1,1
ENSG00000100865,Elk1,1
ENSG00000100865,Sp1,2
ENSG00000100865,STAT,1
ENSG00000100867,AP-4,1
ENSG00000100883,E2F,3
ENSG00000100883,GABP,2
ENSG00000100883,Nrf-1,2
ENSG00000100883,PU.1,1
ENSG00000100883,Sp1,2
ENSG00000100883,Stra13,1
ENSG00000100884,CACD,1
ENSG00000100884,RREB-1,1
ENSG00000100884,Sp1,1
ENSG00000100888,Elk1,1
ENSG00000100888,Ets,1
ENSG00000100888,Mrg,1
ENSG00000100888,NF-kappaB,4
ENSG00000100888,Sp1,1
ENSG00000100888,STAT,1
ENSG00000100888,YY1,2
ENSG00000100889,Egr,1
ENSG00000100889,Gfi1,1
ENSG00000100889,NF-Y,1
ENSG00000100889,PPARG,1
ENSG00000100889,Sp1,1
ENSG00000100889,Zic,2
ENSG00000100890,Myc,1
ENSG00000100890,Nrf-1,1
ENSG00000100890,Zfp161,1
ENSG00000100897,Elk1,1
ENSG00000100897,GATA,1
ENSG00000100897,Myc,3
ENSG00000100897,Myf,1
ENSG00000100897,NF-Y,5
ENSG00000100897,Pbx-1,1
ENSG00000100897,Sp1,1
ENSG00000100897,Zic,3
ENSG00000100902,Mef2,1
ENSG00000100906,LXR,1
ENSG00000100906,NF-I,1
ENSG00000100906,NF-kappaB,5
ENSG00000100906,NR3C,3
ENSG00000100906,RBP-Jkappa,1
ENSG00000100906,RXR,2
ENSG00000100906,Sp1,7
ENSG00000100908,Myc,1
ENSG00000100908,NF-Y,1
ENSG00000100911,Egr,1
ENSG00000100911,NF-kappaB,7
ENSG00000100911,NF-Y,2
ENSG00000100911,PPARG,1
ENSG00000100911,Sp1,4
ENSG00000100916,E2F,3
ENSG00000100916,Sp1,4
ENSG00000100916,Zic,2
ENSG00000100918,NF-Y,3
ENSG00000100918,YY1,1
ENSG00000100938,Egr,1
ENSG00000100938,Ets,3
ENSG00000100938,GABP,1
ENSG00000100938,Rfx,2
ENSG00000100938,Sp1,1
ENSG00000100941,Ets,2
ENSG00000100941,GABP,1
ENSG00000100941,NF-Y,2
ENSG00000100941,Nrf-2,1
ENSG00000100941,Sp1,1
ENSG00000100949,Elk1,1
ENSG00000100949,GABP,1
ENSG00000100949,Nrf-1,1
ENSG00000100949,Sp1,1
ENSG00000100968,E2A,1
ENSG00000100968,Hsf,1
ENSG00000100968,Mrg1::Hoxa9,1
ENSG00000100968,Myc,1
ENSG00000100968,Myf,1
ENSG00000100968,NF-kappaB,2
ENSG00000100968,Olf-1,1
ENSG00000100968,Sp1,1
ENSG00000100968,STAT,2
ENSG00000100968,Tcf,2
ENSG00000100979,Myc,2
ENSG00000100979,Rfx,2
ENSG00000100979,Sp1,5
ENSG00000100982,CREB,1
ENSG00000100982,Zfp161,7
ENSG00000100983,Sp1,1
ENSG00000100985,AP-4,1
ENSG00000100985,Maf,1
ENSG00000100985,NF-kappaB,2
ENSG00000100985,Sp1,1
ENSG00000100991,Elk1,1
ENSG00000100991,Ets,2
ENSG00000100991,Myc,1
ENSG00000100994,Sp1,1
ENSG00000100997,NF-Y,2
ENSG00000100997,Sp1,2
ENSG00000100997,YY1,1
ENSG00000101000,ATF,1
ENSG00000101000,CREB,1
ENSG00000101000,Sp1,1
ENSG00000101003,E2F,1
ENSG00000101003,NF-Y,1
ENSG00000101003,Sp1,1
ENSG00000101004,Sp1,2
ENSG00000101017,NF-kappaB,10
ENSG00000101017,PU.1,1
ENSG00000101017,Sp1,4
ENSG00000101019,AP-2,1
ENSG00000101019,Nrf-1,1
ENSG00000101019,RORalpha1,2
ENSG00000101040,AP-4,1
ENSG00000101040,Ets,1
ENSG00000101040,Foxc1,1
ENSG00000101040,Foxd1,1
ENSG00000101040,HNF1,3
ENSG00000101040,NF-Y,1
ENSG00000101040,Nobox,1
ENSG00000101040,Nrf-2,1
ENSG00000101040,PU.1,1
ENSG00000101040,RREB-1,3
ENSG00000101040,Sp1,2
ENSG00000101040,STAT,1
ENSG00000101049,Gfi1,1
ENSG00000101049,HNF1,6
ENSG00000101049,Mrg1::Hoxa9,1
ENSG00000101052,Sp1,1
ENSG00000101057,AP-2,2
ENSG00000101057,E2F,1
ENSG00000101057,NF-I,1
ENSG00000101057,PPARG,1
ENSG00000101057,Sp1,2
ENSG00000101057,Zfp161,1
ENSG00000101074,E2A,1
ENSG00000101074,Myf,1
ENSG00000101074,Sp1,1
ENSG00000101076,AP-4,1
ENSG00000101076,Cdx2,1
ENSG00000101076,E2A,1
ENSG00000101076,Elk1,1
ENSG00000101076,HNF1,3
ENSG00000101079,Nrf-1,1
ENSG00000101079,RORalpha1,2
ENSG00000101079,Sp1,1
ENSG00000101079,YY1,3
ENSG00000101082,Ets,1
ENSG00000101082,HEN1,4
ENSG00000101082,Lmo2-complex,1
ENSG00000101082,Myf,1
ENSG00000101084,CREB,1
ENSG00000101084,Maf,1
ENSG00000101084,NF-Y,1
ENSG00000101084,Nrf-2,2
ENSG00000101096,Egr,1
ENSG00000101096,Foxa,1
ENSG00000101096,Foxc1,1
ENSG00000101096,Foxd1,1
ENSG00000101096,HNF1,1
ENSG00000101096,Mef2,3
ENSG00000101096,Sp1,2
ENSG00000101098,E2A,1
ENSG00000101098,Myf,1
ENSG00000101098,RREB-1,1
ENSG00000101104,E2A,1
ENSG00000101104,Sp1,2
ENSG00000101109,Ets,3
ENSG00000101109,GABP,4
ENSG00000101109,Myc,1
ENSG00000101109,Nrf-2,1
ENSG00000101109,NRSF,1
ENSG00000101109,PU.1,1
ENSG00000101109,Sp1,1
ENSG00000101115,CDP,1
ENSG00000101115,E2F,1
ENSG00000101115,En-1,1
ENSG00000101115,HNF4,1
ENSG00000101115,Hoxa3,1
ENSG00000101115,LXR,1
ENSG00000101115,Mef2,1
ENSG00000101115,Mrg1::Hoxa9,1
ENSG00000101115,NF-Y,1
ENSG00000101115,Nkx2,1
ENSG00000101115,Nkx6-1,2
ENSG00000101115,Nobox,1
ENSG00000101115,PPARG,2
ENSG00000101115,RREB-1,1
ENSG00000101115,RXR,1
ENSG00000101115,Sp1,4
ENSG00000101115,Tgif1,1
ENSG00000101126,ATF,1
ENSG00000101126,CREB,1
ENSG00000101126,Egr,2
ENSG00000101126,Ets,2
ENSG00000101126,GABP,1
ENSG00000101126,HEN1,2
ENSG00000101126,Hsf,1
ENSG00000101126,LXR,1
ENSG00000101126,Myc,1
ENSG00000101126,NR3C,2
ENSG00000101126,Pou2f1,2
ENSG00000101126,Pou3f2,1
ENSG00000101126,PPAR,1
ENSG00000101126,RORalpha1,1
ENSG00000101126,Sp1,1
ENSG00000101126,TBX5,1
ENSG00000101126,YY1,4
ENSG00000101132,CACD,1
ENSG00000101134,Egr,1
ENSG00000101138,CDP,1
ENSG00000101138,NF-Y,2
ENSG00000101138,Nrf-1,1
ENSG00000101138,YY1,2
ENSG00000101144,E2A,2
ENSG00000101144,Myf,1
ENSG00000101144,PPARG,1
ENSG00000101144,Sp1,1
ENSG00000101146,Ets,1
ENSG00000101146,Hoxa7,1
ENSG00000101146,Nrf-1,1
ENSG00000101146,Rfx,1
ENSG00000101150,AP-1,1
ENSG00000101152,Elk1,1
ENSG00000101152,Nrf-1,2
ENSG00000101152,Sp1,4
ENSG00000101152,Zfp161,3
ENSG00000101160,GABP,1
ENSG00000101160,HNF4,2
ENSG00000101160,Sp1,1
ENSG00000101161,E2F,1
ENSG00000101161,Elk1,1
ENSG00000101161,GABP,1
ENSG00000101161,Nrf-1,1
ENSG00000101161,Sp1,3
ENSG00000101162,Myf,1
ENSG00000101162,Nkx6-1,1
ENSG00000101166,AP-1,1
ENSG00000101166,Foxd1,1
ENSG00000101166,GABP,1
ENSG00000101166,NR3C,2
ENSG00000101166,Nrf-1,2
ENSG00000101180,E2A,1
ENSG00000101180,Esr1,1
ENSG00000101180,Myc,1
ENSG00000101180,Myf,2
ENSG00000101180,NRSF,3
ENSG00000101180,Sp1,3
ENSG00000101180,Stra13,1
ENSG00000101181,GABP,2
ENSG00000101182,CREB,1
ENSG00000101182,Nrf-1,1
ENSG00000101187,CACD,1
ENSG00000101187,E2A,1
ENSG00000101187,Lmo2-complex,1
ENSG00000101187,Myf,2
ENSG00000101188,Elk1,1
ENSG00000101188,Sp1,1
ENSG00000101189,HNF4,1
ENSG00000101189,Nrf-1,1
ENSG00000101189,Zfp161,1
ENSG00000101191,Egr,1
ENSG00000101191,GABP,2
ENSG00000101191,Sp1,2
ENSG00000101191,YY1,1
ENSG00000101193,Egr,1
ENSG00000101193,GABP,2
ENSG00000101193,Sp1,2
ENSG00000101193,YY1,1
ENSG00000101194,Hsf,1
ENSG00000101197,Rfx,1
ENSG00000101200,E2A,1
