Ensembl_ID,Motifs
ENSG00000073921,AP-2-2|Arnt-1|Ebox-1|Elf3-1|HEN1-1|KROX-1|Mef2-2|Myc-3|RREB-1-1|Sp1-1|Srf-2|Stra13-7|TBX5-1|YY1-1
ENSG00000073969,Crx-1|Elf1-1|Elk1-1|Pitx3-1|PU.1-1|YY1-2|Zfp161-1
ENSG00000074047,Cdx2-1|E2A-1|Egr-1|Foxa-1|FXR-1|Hoxa9-1|Hoxb9-1|Hoxc9-1|Lmo2-complex-1|Myf-1|Pdx1-1|Pou2f1-1|RREB-1-1|Sp1-4|Sp4-1
ENSG00000074054,Nrf-1-2|Tcf-1
ENSG00000074071,Elk1-1|GABP-2
ENSG00000074181,Ets-1|KROX-2|Sp1-1
ENSG00000074201,Pou6f1-1
ENSG00000074211,
ENSG00000074219,Ascl2-2|E2A-1|E2F-1|Klf7-8|Mrg1::Hoxa9-1|Myf-2|RREB-1-1|Sp1-6|Sp4-1
ENSG00000074266,AP-2-2|E2F-3|Ets-1|GCNF-1|Hoxa9-1|Hoxb9-1|Mef2-1|Nrf-1-1|Pou2f1-1|Sp1-1
ENSG00000074276,Klf7-1|LRH1-1|NR4A2-1|SF1-1|Sp1-1
ENSG00000074317,AP-1-2|Klf7-1|LXR-1|NF-E2-1|Nrf-2-1|Sp1-2|Sp4-1|TCF11::MafG-1
ENSG00000074319,E2A-1|Elf1-1|Elk1-2|Err-alpha-1|Ets-1|GABP-2|NR4A2-1|Pou2f1-1|PU.1-1
ENSG00000074356,CTCF-1|Elk1-1|Eomes-1|Klf7-1|KROX-1|RREB-1-1|Sp1-2|Sp4-1
ENSG00000074370,Elf1-1|Ets-1|HEB-2|HEN1-1|KROX-1|Lmo2-complex-1|Mef2-2|NRSF-1|RP58-1|RREB-1-1
ENSG00000074410,Arid3a-1|Lhx3-1|Nrf-1-1
ENSG00000074416,Foxa-1|RORalpha1-1|RREB-1-1
ENSG00000074527,HNF6-1|Pitx3-1|Sp1-1|Sp4-1|Tcf-1
ENSG00000074582,CACD-1|E2F-1|Esr1-1|Hoxb4-1
ENSG00000074590,AP-1-1|Bach2-1|Egr-2|Elk1-1|Ets-1|RREB-1-1
ENSG00000074603,CHX10-1|Ehf-1|Elf1-1|Elk1-2|Ets-1|GABP-4|KROX-1|Nrf-2-2|Sp4-1|Spdef-1|STAT-2
ENSG00000074621,ATF-1|CTCF-1|HEB-1|Nkx6-1-1|Octamer-1|RORalpha1-1|Sp1-1
ENSG00000074657,Arnt-1|CEBPD-1|E2A-2|Foxa-2|Foxc1-1|Foxd1-1|Foxo-1|Gfi1-1|Hoxa7-1|MafB-1|Myc-1|NF-Y-1|NR3C-1|Pou5f1-1|Sox-1|Sp1-2
ENSG00000074660,AP-1-1|Elk1-1|Ets-4|NERF1a-1|PPARG-1|RXR-1|Tel2-2
ENSG00000074695,Klf7-3|NF-Y-1|Nrf-2-1|Pdx1-1|Sp1-5|Sp4-2|Tcf-1
ENSG00000074696,Egr-1|GABP-1|Klf7-1|KROX-1|Nrf-1-1|Sp1-2|Sp4-1
ENSG00000074706,Crx-1|Elf1-2|GATA-4|PU.1-1
ENSG00000074755,ATF-3|ATF3-2|ATF4-2|CREB-3|Elk1-1|GABP-1|Jundm2-2|Mrg-1|YY1-5|Zfp161-2
ENSG00000074771,Arid3a-1|Dbx1-1|Dbx2-1|Lhx3-1|Mef2-1|NF-I-1|Nkx6-1-2|Pou2f1-3
ENSG00000074800,AP-1-2|Bach1-1|Esr1-1|HNF1-3|Maf-1|Myc-1|NF-E2-1|Nrf-1-1|Nrf-2-2|Sp1-1|TCF11::MafG-1|YY1-1
ENSG00000074803,AP-1-1|Arid3a-2|Bach1-1|Bach2-1|CDP-1|Maf-1|NF-E2-1|Nrf-2-1|NRSF-3|Pax-6-1|Rfx-2|TCF11::MafG-1|Zfp161-2
ENSG00000074842,Ebox-2|Klf7-1|Sp1-2|Sp4-2
ENSG00000074855,Klf7-1|LXR-1|Sp1-2
ENSG00000074935,Arid3a-1|Nrf-1-1|Obox6-1|Rfx-1
ENSG00000074964,AREB6-1|Arid3a-1|ATF3-1|Barx2-1|Dlx5-1|Hlx1-1|Hoxa7-1|Hoxb4-1|Hoxb7-1|Hoxb8-1|Hoxc9-1|Lhx3-2|Nkx6-1-4|Phox2a-1|Pou3f2-1|Pou4f3-1|Prrx2-1|SF1-1|Vax2-1
ENSG00000074966,Elf1-1|Hsf-1
ENSG00000075035,Ascl2-1|E2A-1|HEB-1|Rfx-1
ENSG00000075043,Sp1-1|YY1-3
ENSG00000075073,
ENSG00000075089,GABP-1|Rfx-2
ENSG00000075131,ATF-1|Egr-1|Ehf-1|Klf7-2|NF-Y-1|Nrf-2-1|Sp1-3|Sp4-1|Zfp161-2
ENSG00000075142,HNF1-2
ENSG00000075151,Elf1-1|Elk1-1|Err-alpha-1|KROX-1|LXR-1|NRSF-1|Osf2-1|PU.1-1|RORalpha1-1|RXR-1|Sox-1|YY1-2
ENSG00000075188,Ehf-1|NR4A2-1|SF1-1
ENSG00000075213,AREB6-1|Arid3a-3|Barx2-3|Bsx-1|Dbx1-1|Dbx2-2|En-1-2|Err-alpha-1|GCNF-1|Gfi1-1|Hlx1-3|Hmx-1|HNF1-1|HNF4-1|Hoxa3-1|Hoxa7-3|Hoxb3-1|Hoxb4-2|Hoxb7-4|Hoxb8-1|Hoxc6-1|Hoxc9-1|Hoxd8-2|Lhx3-5|Lmo2-complex-1|Msx-1-2|Nkx6-1-5|Osf2-1|Pax-6-3|Pax7-1|Pbx-1-1|Pou2f1-2|Pou3f2-2|Pou3f4-3|Pou4f3-2|Prrx1-1|RAR-1|Tcf-1
ENSG00000075218,Elk1-1|NF-Y-1|Nrf-1-2
ENSG00000075223,Ets-1|Foxa-1|Gfi1-1|Tal1-1
ENSG00000075234,GABP-1
ENSG00000075239,Klf7-1|NF-I-1|NF-Y-1|Sp1-2|TLX1::NFIC-2
ENSG00000075240,Nrf-1-1
ENSG00000075275,Klf7-2|Sp1-1
ENSG00000075290,
ENSG00000075292,Dlx3-1|Hlxb9-1|HNF6-1|Klf7-1|NF-Y-1|Sp1-3|Sp4-4
ENSG00000075303,Obox6-1|RREB-1-1
ENSG00000075336,Crx-1|GCNF-1|Nrf-1-2|Sp4-1
ENSG00000075340,Stra13-1
ENSG00000075388,CTCF-1|Eomes-1|Hsf-1|Klf7-2|Mef2-1|NF-I-1|NF-Y-1|Sp1-2|TBX5-1
ENSG00000075391,Arid3a-1|CTCF-1|E2A-1|E2F-1|Egr-1|Hoxb3-1|Lhx3-1|RXR-1|Stra13-2
ENSG00000075399,Egr-1|Elk1-1|GABP-3|Klf7-1|LRH1-1|NERF1a-1|NR4A2-1|SF1-1|Sp1-2|Sp4-1|STAT-2
ENSG00000075407,
ENSG00000075413,Egr-1|Ehf-1|Elk1-1|GABP-2|NF-Y-1|Nkx1-1-1|Rfx-1|Tel2-1|YY1-4
ENSG00000075415,NF-Y-1|Nkx2-1|Nrf-1-1|Rfx-1
ENSG00000075420,Ehf-1|Foxa-1|INSM1-1|NF-kappaB-2|Sp1-1|Sp4-1
ENSG00000075426,ATF-1|ATF6-1|Bach1-1|CTCF-1|E2F-1|Egr-1|Elk1-1|Foxc1-1|HNF4-1|Klf7-1|KROX-3|Lmo2-complex-1|NF-E2-1|Nrf-1-1|Sp1-2|Zfp161-2
ENSG00000075429,Egr-1|Myf-1|Sp4-1|Tal1beta-1
ENSG00000075461,ATF6-1|Barhl1-1|Bsx-1|Klf7-1|Myf-1|Nkx2-1|Rfx-1|RP58-1|Sp1-1
ENSG00000075539,E2A-1|GABP-1|Hoxb13-1|Irf-1|Klf7-1|Mrg-1|NF-Y-2|Nrf-2-1|Obox6-1|Rfx-1|Sp1-3|Sp4-2|Tcf-1
ENSG00000075568,Dmbx1-1|Egr-4|Hoxa9-1|Klf7-1|KROX-1|Mrg-1|OTX-1|Otx2-1|Sp1-2
ENSG00000075618,ATF-4|ATF3-1|CREB-1|Jundm2-2|Klf7-1|Sp1-2|Sp4-2
ENSG00000075624,AP-1-1|CTCF-1|HEN1-1|Lmo2-complex-1|NF-E2-1|Nrf-2-2|Sp4-1|STAT-1
ENSG00000075643,Crx-2|Egr-1|GABP-1|Gsc-1|HEN1-1|NF-kappaB-1|Sp1-2|Sp4-1
ENSG00000075651,Dlx3-1|Ehf-1|Elf3-1|Ets-1|Pbx-1-3
ENSG00000075673,Klf7-1|KROX-1|Sp1-1
ENSG00000075702,E2F-1|Klf7-2|Myc-2|NF-Y-1|Sp1-5|Sp4-1|Stra13-5
ENSG00000075711,Ascl2-1|E2A-2|Ebox-1|HNF4-1|KROX-1|Lmo2-complex-1|Myc-1|NF-Y-2|OTX-1|Sp1-1|Stra13-1|YY1-4
ENSG00000075785,AP-1-1|AP-2-2|ATF4-1|Egr-2|GABP-2|KROX-1|Nkx2-1|Sp1-1|Tgif1-1|YY1-2
ENSG00000075790,Hoxa9-1|Sp1-2
ENSG00000075826,
ENSG00000075856,ATF-5|ATF3-1|CREB-2|E2F-1|Elk1-1|Esr1-1|Ets-1|GABP-1|Jundm2-2|Klf7-2|Sp1-1|Tel2-1|YY1-1
ENSG00000075884,
ENSG00000075886,NF-Y-1
ENSG00000075891,
ENSG00000075914,AREB6-1|E2A-1|Elk1-1|Ets-2|HNF4-1|Myf-1|NF-Y-1|Nrf-1-1|PU.1-1
ENSG00000075945,ATF3-1|CREB-1|Hoxa13-1|Jundm2-2|Tcf-1
ENSG00000075975,Elk1-1
ENSG00000076003,E2F-2|GABP-1|Klf7-1|Nrf-1-1|Sp1-1|Sp4-1
ENSG00000076043,FEV-1|HEN1-1|KROX-1|Myc-2|RP58-1|Sp1-1|znf143-1
ENSG00000076053,
ENSG00000076067,CREB-1|Elk1-2|Ets-3|Foxc1-1|GABP-1|Irf-1|NRSF-1
ENSG00000076108,Ascl2-2|CTCF-3|Egr-1|Ets-3|HEN1-2|HNF4-1|Hsf-1|Klf7-2|LRH1-1|Maf-1|NERF1a-1|NF-E2-1|Nrf-2-3|RREB-1-1|Sp1-3
ENSG00000076201,GABP-1|Klf7-1|Nrf-1-1|Sp1-1|Sp4-1
ENSG00000076242,Hoxa5-1|NF-Y-3|Nrf-1-1
ENSG00000076248,E2F-2|Egr-1|Myc-1|NF-Y-2|Nrf-1-1|Sp1-3|Sp4-3
ENSG00000076258,CTCF-2|E2F-1|Nobox-1
ENSG00000076321,Arid3a-1|CHX10-1|Ehf-1|Ets-2|GABP-1|Hoxa5-1|Hoxb4-1|Hoxd8-1|Mef2-1|Pax7-1|Pou2f1-1|Prrx2-1|Tcf-1|Tel2-2
ENSG00000076344,Sp1-1
ENSG00000076351,AP-4-1|ATF3-1|Klf7-1|KROX-1|NF-kappaB-1|Sp1-3|Sp4-2
ENSG00000076356,
ENSG00000076382,Dbx2-1|Hoxc6-1|Hoxd8-1|Nkx6-1-1|Pax-6-1|Pou4f3-1
ENSG00000076513,AP-4-1|Ascl2-1|E2A-1|Klf7-1|Myf-2|Sp1-2
ENSG00000076554,CTCF-1
ENSG00000076555,Mef2-1|NR3C-1|PPAR-1|PPARG-2
ENSG00000076604,AP-1-1|ATF-5|ATF3-2|ATF4-2|CREB-4|Egr-1|HNF4-1|Hoxb13-1|Jundm2-3|Klf7-1|MafB-1|MafK-1|PPARG-1|Rfx-1|RXR::LXR-1|Sp1-2|Sp4-1|TEF-1-1
ENSG00000076641,Dlx3-1|Ets-1|HEN1-1|Isl2-1|MafB-1|MafK-1|Mef2-1|NR3C-1|Tgif1-1
ENSG00000076650,Egr-1|GABP-1|Klf7-1|KROX-1|Nrf-2-1|Sp1-1|Sp4-1
ENSG00000076662,Elk1-1|Ets-2|PU.1-1|RREB-1-1
ENSG00000076685,
ENSG00000076706,E2A-1|Egr-1|Elk1-1|Ets-2|GABP-1|GATA-1|Mef2-3|NF-kappaB-5|Olf-1-1|Pou3f2-1|Rfx-1|RREB-1-1|Sp1-4|TEF-1-1
ENSG00000076716,E2F-1|Ebox-1|Egr-1|Hoxb13-1|Klf7-1|Myf-1|Octamer-1|Pbx-1-1|Pou2f1-2|Pou5f1-1|RREB-1-1|Sp1-2|Sp4-1|STAT-2|Tcf-1|TLX1::NFIC-2
ENSG00000076770,AP-4-1|Ascl2-1|CACD-1|E2A-2|E2F-1|Foxd1-1|HNF6-1|Irf-1|Myf-1|Nanog-1|Nkx2-1|Pou6f1-1|Rfx-2|Tal1beta-1|YY1-1
ENSG00000076826,AP-1-1|AREB6-1|Bach2-1|CACD-1|HEN1-2|Hoxa3-1|Klf7-2|LXR-1|Myf-1|Sp1-3|Sp4-1|Tgif1-1
ENSG00000076864,Ets-1|HEB-1|LRH1-1|Otx2-1|RREB-1-1|RXR-1|SF1-2
ENSG00000076924,ATF-1|ATF3-1|Ets-1|INSM1-1|NF-Y-2|PPARG-1|RREB-1-1|Sp1-1|Sp4-1
ENSG00000076928,CTCF-1|Ets-1|Hoxc9-1
ENSG00000076944,CREB-1|Egr-2|GABP-1|Klf7-3|LRH1-1|PPARG-1|Sp1-6|Sp4-3
ENSG00000076984,Esr1-4|Esr2-2|GCNF-1|Gfi1-1|HNF4-4|Nrf-1-4|PPARG-1|RREB-1-1|RXR::LXR-1|SF1-2|Sp4-1
ENSG00000077009,AREB6-1|E2A-1|KROX-1|Pax-6-1
ENSG00000077044,CTCF-1|E2A-2|Ebox-1|Ets-1|Myf-2
ENSG00000077063,E2A-1|Zic-1
ENSG00000077080,NF-Y-1|PPARG-1
ENSG00000077092,Nkx6-1-1|Octamer-1|Pou2f1-1
ENSG00000077097,CHX10-1|Crx-1|GCNF-1|HNF4-1|Hoxa3-1|Hsf-1|LXR-2|Mef2-1|Myc-1|Nanog-1|Pax7-1|RREB-1-2|RXR-1|Sp1-1|Tal1-1
ENSG00000077147,
ENSG00000077150,
ENSG00000077152,
ENSG00000077157,
ENSG00000077232,ATF6-1|Egr-2|Gfi1-1|RBP-Jkappa-1|Rfx-2|Sp1-1|znf143-1
ENSG00000077235,ATF-2|ATF3-1|CREB-2|Elk1-2|Ets-1|GABP-2|Jundm2-2|Nrf-1-3|Nrf-2-1|Sp1-1|Tcf-1
ENSG00000077238,GABP-1
ENSG00000077254,AREB6-1|E2A-1|Irf-1|Klf7-1|NR4A2-1|PPARG-2|RAR-1|Sp1-2|Sp4-1
ENSG00000077264,Ascl2-2|CACD-1|Ehf-1|GABP-1|HEN1-2|KROX-1|NF-kappaB-3|NF-Y-2|RORalpha1-1|RREB-1-1|Sp1-3|Sp4-1|Stra13-1|TEF-1-1|Zfp161-2
ENSG00000077274,AP-1-2|Bach1-1|CHX10-1|Esx1-1|Hoxa3-1|Hoxa7-1|Hoxb3-1|Hoxb4-1|Klf7-1|Maf-1|Nobox-1|Nrf-2-1|Pax7-1|Phox2a-1|PPARG-1|Prrx1-1|Prrx2-1|RREB-1-1|Sp1-1|Tgif1-1|Vax2-1
ENSG00000077279,AREB6-1|Esr1-3|Esr2-2|FEV-1|HEN1-2|Hlx1-1|Hoxa9-1|Hoxb6-1|Hoxb8-1|Hoxc9-1|LXR-1|NF-I-1|Nkx6-1-3|Olf-1-1|OTX-1|RREB-1-1|Sox-1|Sp1-1|Tcf-1|TLX1::NFIC-1
ENSG00000077312,Klf7-1|Myc-1|NF-Y-5|NR4A2-1|RREB-1-1|Sp1-1|Spdef-1|Stra13-3
ENSG00000077327,
ENSG00000077348,GABP-1|Myc-1|NF-Y-1|NR4A2-1|Nrf-1-1|SF1-1|Sp1-1
ENSG00000077380,NF-I-1|STAT-1
ENSG00000077420,
ENSG00000077454,AREB6-1|Bach1-1|CTCF-1|E2A-2|Elf1-1|HEN1-1|Klf7-1|Mrg-1|Msx2-1|NF-Y-3|Octamer-2|Pou2f1-3|PU.1-1|RREB-1-1|SF1-1|Sp1-2|Sp4-1|Tgif1-1
ENSG00000077458,CREB-3|CTCF-1|E2F-1|Ebox-1|Egr-1|Jundm2-2|Klf7-1|Lhx8-1|Mrg1::Hoxa9-1|Myc-1|NF-Y-5|Tgif1-1
ENSG00000077463,E2F-1|Elk1-1|GABP-3|NF-kappaB-2|Nrf-1-2|Sp1-1|Sp4-1
ENSG00000077498,Arid3a-2|Hoxa7-1|Hoxb4-1|Hoxc6-1|Hoxd8-1|Lhx3-1|NF-I-1|Obox3-1|Pax7-1|Pou2f1-2
ENSG00000077514,Klf7-1|Sp1-1|Sp4-1
ENSG00000077522,
ENSG00000077549,Egr-1|Foxa-1|Klf7-1|KROX-1|NF-Y-1|Sp1-3|Sp4-2|Srf-1|Zic-1
ENSG00000077585,
ENSG00000077616,Hoxb9-1|Tal1-1
ENSG00000077684,Ascl2-1|Dmbx1-1|E2F-1|Egr-1|Hoxa5-1|Hoxc9-1|Hsf-1|Klf7-1|Lmo2-complex-1|MIF-1-1|Myf-2|Pou4f3-1|RREB-1-1|Sp1-3|Sp4-1
ENSG00000077713,Ascl2-1|NF-I-1|RP58-1|Sp1-2
ENSG00000077721,Egr-1|Err-alpha-1|Klf7-2|RAR-1|Sp1-3|Sp4-1|Tal1beta-1|Zic-1
ENSG00000077782,CTCF-1|OTX-1|Sp4-2
ENSG00000077800,
ENSG00000077809,AREB6-1|Arid3a-2|E2A-1|HEN1-1|Hoxb4-1|Klf7-1|KROX-1|Lhx3-2|Lmo2-complex-1|NF-Y-2|Nrf-1-1|RREB-1-1|Sp1-2|Sp4-1|Zfp161-4
ENSG00000077935,MIF-1-2|Rfx-1
ENSG00000077942,HNF4-1|PPARG-2|RXR::LXR-1|Sp1-1|Zic-1
ENSG00000077943,
ENSG00000077984,Klf7-1|Nrf-2-1
ENSG00000078018,Barx1-1|Err-alpha-1|Ets-1|Klf7-1|LRH1-1|Nrf-2-1|RORalpha1-1|SF1-1|Sp1-3
ENSG00000078043,NF-E2-1
ENSG00000078053,Barx1-1|Barx2-2|Bsx-2|Hoxb3-1|Hoxb7-2|Hoxc6-1|RORalpha1-2
ENSG00000078061,AP-4-1|Egr-1|Nrf-1-2|Sp1-1
ENSG00000078070,
ENSG00000078081,Sp1-1
ENSG00000078098,AP-1-1|Bach1-1|Foxc1-1|Hsf-1|Pax-4-1|Pou2f1-1|Sox-1
ENSG00000078114,
ENSG00000078124,Bsx-1|Dlx5-1|E2A-1|Myf-1|Sp1-1
ENSG00000078140,AP-4-1|GABP-1|HEN1-1|HNF4-2|LXR-2|Maf-1|NF-Y-2|Nrf-1-2|Nrf-2-1|PPARG-1|RORalpha1-1|RP58-1|RXR::LXR-1|YY1-1|Zic-2
ENSG00000078142,Ehf-1|Elk1-2|GABP-2|HEN1-2|Nrf-1-1|Nrf-2-1|TEF-1-1
ENSG00000078177,AP-1-1|Arid3a-1|Bach1-1|Bach2-1|E2F-1|Err-alpha-1|Foxc1-1|HNF1-1|HNF4-2|Hsf-1|KROX-1|NF-Y-1|PPARG-2|RXR::LXR-1|Tal1beta-1
ENSG00000078237,CREB-1|GABP-1|Sp1-2
ENSG00000078246,Ebox-1|Myc-2|NF-kappaB-1|NF-Y-1|Sp1-1|Stra13-4
ENSG00000078269,E2A-2|SF1-1
ENSG00000078295,Ehf-1|PU.1-1
ENSG00000078304,Klf7-1|Lhx4-1|Msx2-1|NF-Y-1|Prrx2-1|Sp1-2|Sp4-1
ENSG00000078328,Foxj2-1|Foxk1-1|Foxo-1|INSM1-1|Klf7-2|KROX-1|NF-kappaB-1|NR4A2-1|RORalpha1-1|Sp1-4|Sp4-1|Zfp161-2
ENSG00000078369,Zfp161-1
ENSG00000078399,Cdx2-1|Elk1-1|Ets-2|GATA-2|HNF4-1|Hoxb9-1|KROX-2|Lmo2-complex-1|Sp1-1
ENSG00000078401,AP-1-1|CTCF-1|GATA-1|Gfi1-1|Hmx-1|HNF6-1|Hoxa9-1|Mrg1::Hoxa9-1|Myc-1|Nkx6-1-1|Pou2f1-1|TLX1::NFIC-1
ENSG00000078403,
ENSG00000078487,ATF-1|Bach2-1|E2F-2|Elf1-1|HEN1-2|Klf7-3|KROX-1|Mef2-2|Nrf-1-3|PU.1-1|Sp1-3|Sp4-1|YY1-2|Zfp161-2|Zic-1
ENSG00000078549,Elk1-2|Err-alpha-1|Esr1-1|Hsf-1|Klf7-1|NF-Y-1|Nrf-1-1|RREB-1-2|SF1-1|Sp1-1
ENSG00000078579,E2A-1|Elf1-1|En-1-1|Foxa-1|Foxj2-1|GATA-1|Gfi1-1|HNF1-2|Hoxa5-1|Hoxb13-1|Hoxb3-1|Hoxb4-1|Lhx3-2|MIF-1-1|Mrg1::Hoxa9-1|NF-Y-2|Nkx2-1|Octamer-1|Pax-6-1|Pax7-1|Phox2a-2|Pou2f1-2|Pou3f2-2|Pou4f3-1|RREB-1-1
ENSG00000078589,Dlx5-1|Elf1-1|Pbx-1-1|PU.1-1
ENSG00000078596,Arid3a-2|Mef2-3|Mrg-1|NF-I-1|Obox6-1|Sp1-1|Tgif1-2
ENSG00000078618,AP-1-1|Ascl2-1|Egr-1|Ets-1|GABP-1|Klf7-1|Maf-1|NF-E2-1|NF-Y-2|Nrf-2-2|Sp1-1|Sp4-1|TCF11::MafG-1
ENSG00000078668,AP-1-1|Mef2-2|NF-E2-1|Nrf-1-3|Rfx-1
ENSG00000078674,Crx-1|E2A-2|Egr-3|Elk1-2|GABP-3|Klf7-1|KROX-2|Rfx-1|Sp1-1|YY1-2
ENSG00000078687,CHX10-1|HNF6-1|Hoxa9-2|Hoxb9-1
ENSG00000078699,E2F-1|Hmx-1|Hoxb9-1|INSM1-1|KROX-1|LRH1-1|Nkx6-1-1|NR4A2-1|RAR-1|SF1-1|Sp1-2|Sp4-4
ENSG00000078725,AP-2-2|HNF4-1|MafK-1|NF-kappaB-2|NR3C-2|NRSF-3|Pax7-1|Pitx3-1|RREB-1-1|Sp1-2|Sp4-1|Tal1-1
ENSG00000078747,GABP-1|HNF4-1|Mrg-1|NR4A2-1|RAR-1|Tgif1-1|znf143-1
ENSG00000078795,Nrf-1-2|Pou2f1-1|SF1-1|STAT-1
ENSG00000078804,AP-1-1|ATF-1|Bach1-1|CREB-3|CTCF-1|Ets-2|Foxd1-1|Hoxb13-1|Jundm2-2|LXR-2|NERF1a-1|NF-Y-1|Octamer-1|Pou2f1-1|Sp1-1|Sp4-1|Tal1beta-1|Tel2-1
ENSG00000078808,Arnt-1|Myc-2|NF-Y-1|Nrf-1-2|Zfp161-1
ENSG00000078814,Elk1-1|RXR-1
ENSG00000078898,E2A-1|PU.1-1
ENSG00000078900,HEB-1|Sp1-1|Sp4-1
ENSG00000078902,Egr-1|Elk1-1|Nrf-1-3|Sp1-1|Sp4-1|Zfp161-1
ENSG00000078967,Nrf-1-1
ENSG00000079101,Err-alpha-1|Esr2-1|Hoxa9-1|Hoxb13-1|Isl2-1|LRH1-1|NR4A2-1|Octamer-1|OTX-1|Pou2f1-1|RXR-1|SF1-1
ENSG00000079102,AREB6-1|Arid3a-1|Crx-1|En-1-1|Foxa-3|Foxc1-1|Foxd3-1|Gsc-1|HNF4-1|HNF6-2|Hoxa7-1|Hoxb4-1|Hoxc6-1|Hoxd8-1|KROX-1|LXR-3|Mef2-2|NF-I-1|NF-kappaB-2|Obox6-1|OTX-1|Pax-6-1|Pitx3-1|Pou2f1-1|Pou3f2-1|RORalpha1-3|Sox-1|STAT-7|Tcf-1|Vax2-1|YY1-2
ENSG00000079112,Mef2-1|Tal1-1
ENSG00000079134,ATF-3|ATF3-1|CREB-2|Jundm2-1
ENSG00000079150,Elf3-1|Gfi1-1|Hmx-1|Irf-1|Klf7-1|Mef2-1|NF-kappaB-1|Nkx6-1-1|Sp1-2|Tel2-1
ENSG00000079156,Dlx2-1|Egr-1|Irf-1|Mef2-1|NF-Y-1|Pdx1-1
ENSG00000079215,AP-1-1|Arid3a-2|CDP-1|Cdx2-1|Gfi1-1|Gsc-1|HNF4-1|HNF6-1|Hoxa3-1|Hoxa5-1|Hoxa9-1|Hoxc9-1|Hsf-1|Lhx3-1|Maf-1|Nkx6-1-1|Osf2-1|Pbx-1-1|PPARG-1|RORalpha1-2|YY1-1
ENSG00000079246,Ascl2-1|Pbx-1-1|Sp1-1
ENSG00000079257,GATA-1|Klf7-1|Sp1-1
ENSG00000079263,
ENSG00000079277,Ets-3|NERF1a-1|RXR::LXR-1|Sp4-1|STAT-1
ENSG00000079308,RP58-2|RREB-1-1|Sp1-1|Tal1beta-1
ENSG00000079313,CTCF-1|Octamer-1|Pou2f1-1|YY1-4
ENSG00000079332,
ENSG00000079335,Hoxd8-1
ENSG00000079337,RAR-1
ENSG00000079385,
ENSG00000079387,Bsx-1|E2F-1|Elk1-1|Esr2-1|Hoxa3-1|Klf7-1|KROX-1|Lhx3-1|NF-kappaB-2|Nrf-1-1|Nrf-2-1|Olf-1-1|PPARG-1|RORalpha1-1|SF1-1|Sp1-3|Sp4-1
ENSG00000079393,
ENSG00000079432,AP-1-1|ATF3-1|E2A-1|Egr-1|HNF4-2|Klf7-2|KROX-1|MAZR-1|Myc-1|Myf-1|NF-Y-8|PPAR-1|PPARG-1|Rfx-1|RP58-1|Sp1-4|Sp4-3|Tal1-1|WT1-1
ENSG00000079435,Hoxc10-1
ENSG00000079459,
ENSG00000079462,Egr-1|Foxa-1|Klf7-1|OTX-1|Sp1-5|Sp4-2
ENSG00000079482,E2A-1|Err-alpha-1|GATA-1|GCNF-1|Klf7-1|Lhx3-1|SF1-1|Sp1-2
ENSG00000079557,HNF1-6|RORalpha1-2
ENSG00000079616,Klf7-1|Nrf-1-1|Sp1-1|Sp4-1
ENSG00000079689,Pou6f1-1|RP58-1|Sp1-1
ENSG00000079691,CTCF-1|FEV-1|HNF1-3|Hoxb3-1|NF-Y-1|Rfx-1|RORalpha1-2|Sp4-1|Tal1-1
ENSG00000079739,Ascl2-1|FEV-1|Nobox-1|PPARG-1
ENSG00000079785,Elk1-2|GABP-2|Sp4-1|Zfp161-1
ENSG00000079805,CTCF-3|HNF4-1|NF-Y-2|Tal1beta-1
ENSG00000079819,AP-1-1|Ascl2-1|Dmbx1-1|E2A-2|Ets-1|Myf-2|NF-kappaB-1|Nrf-2-1|PPAR-1|PU.1-1
ENSG00000079841,AP-1-1|Bach1-1|Bach2-1|Egr-1|HNF4-1|KROX-1|Mef2-1|Sp1-1|Sp4-1|Srf-1|YY1-1
ENSG00000079931,Hoxa13-1|OTX-1|Sp1-1
ENSG00000079950,Hoxb4-1|Klf7-1|Lhx3-2|Phox2a-1|Pou2f1-1|Pou3f2-1|Pou3f4-1|Sp4-1
ENSG00000079974,Ascl2-1|Elk1-1|NF-I-1
ENSG00000079999,Esr1-1|GABP-2|KROX-1|Lmo2-complex-1|Nrf-2-2|Sp1-1|STAT-4
ENSG00000080007,Klf7-1|Sp1-2|Sp4-1
ENSG00000080031,CTCF-1|Elf1-1|PU.1-1|Tal1-1
ENSG00000080166,Crx-1|E2A-1|Gsc-1|Hoxb4-1|Lhx3-1|Myc-1|NF-I-1|Obox3-1|Otx2-1|Pax-6-1|Pax7-1|Prrx1-1
ENSG00000080189,AP-1-1|E2A-1|Elk1-2|GABP-3|HEB-3|HEN1-2|Myf-1|NF-E2-1|Nrf-2-2|SF1-1|Tal1-1
ENSG00000080200,Gfi1-1|Hoxa5-1|TLX1::NFIC-1
ENSG00000080224,Ascl2-1|CTCF-1|E2F-1|Egr-2|NF-kappaB-1|NF-Y-3|Sp1-2|Sp4-3|Zfp161-3
ENSG00000080293,CTCF-1|Mrg1::Hoxa9-1
ENSG00000080298,Ets-1|GABP-1|HNF4-1|HNF6-1|Klf7-1|KROX-1|Mef2-1|Pou2f1-1|Sp1-3|Sp4-1|Tel2-1|YY1-2
