EnsemblID,TFBS,Count
ENSG00000187902,HEN1_1,1
ENSG00000187902,E2A_5,1
ENSG00000187902,HEN1_2,1
ENSG00000187902,NRSF_3,1
ENSG00000143437,CDP_2,1
ENSG00000143437,RREB-1_1,1
ENSG00000143437,SF1,1
ENSG00000143437,GABP_3,1
ENSG00000143437,STAT_9,2
ENSG00000143437,Mef2_4,1
ENSG00000143437,STAT_14,1
ENSG00000143437,Klf7,1
ENSG00000143437,Sp1_3,1
ENSG00000143437,YY1_5,1
ENSG00000143437,YY1_3,1
ENSG00000112514,Stra13_1,2
ENSG00000112514,NF-Y_3,2
ENSG00000112514,Myc_5,1
ENSG00000112514,Myc_4,1
ENSG00000112514,Srf_4,1
ENSG00000112514,YY1_5,1
ENSG00000112514,KROX,1
ENSG00000164332,GABP_2,2
ENSG00000164332,GABP_3,1
ENSG00000164332,GABP_1,2
ENSG00000164332,Ehf,1
ENSG00000164332,Spdef,1
ENSG00000164332,Tel2,2
ENSG00000164332,Ets_1,2
ENSG00000164332,Nrf-2_1,2
ENSG00000164332,Elk1_3,1
ENSG00000164332,Elk1_2,1
ENSG00000175518,Tal1,1
ENSG00000175518,RP58,1
ENSG00000175518,HEN1_1,2
ENSG00000175518,AP-4_1,1
ENSG00000175518,HEN1_2,1
ENSG00000175518,Pdx1_1,1
ENSG00000006282,HNF4_8,1
ENSG00000164117,Ehf,1
ENSG00000164117,GABP_2,1
ENSG00000164117,GABP_1,1
ENSG00000164117,Tel2,1
ENSG00000164117,E2F_5,1
ENSG00000164117,Hoxa9,1
ENSG00000164117,Hoxc9,1
ENSG00000164117,Obox6,1
ENSG00000164117,Tcf_4,1
ENSG00000228727,NONE,-1
ENSG00000144741,PPARG_1,1
ENSG00000144741,RXR::LXR,1
ENSG00000144741,HNF4_6,1
ENSG00000144741,Nkx6-1_3,1
ENSG00000144741,Hoxd8,1
ENSG00000144741,Barx2,1
ENSG00000144741,Hlxb9,1
ENSG00000144741,Hoxb7,2
ENSG00000144741,Msx-1_2,1
ENSG00000144741,Phox2a,1
ENSG00000144741,Hoxa7_2,1
ENSG00000144741,Vax2,1
ENSG00000144741,Nkx2_8,1
ENSG00000212122,CTCF,1
ENSG00000170577,NF-Y_3,1
ENSG00000170577,Klf7,1
ENSG00000170577,Sp1_3,1
ENSG00000170577,Zic_1,1
ENSG00000170577,Zic_3,1
ENSG00000180871,NONE,-1
ENSG00000125875,Tcf_2,1
ENSG00000141741,E2A_2,1
ENSG00000141741,Stra13_1,2
ENSG00000141741,Sp1_3,1
ENSG00000141741,CTCF,1
ENSG00000267680,NONE,-1
ENSG00000157884,Tal1,1
ENSG00000157884,E2A_3,1
ENSG00000157884,Rfx_5,1
ENSG00000157884,Rfx_2,2
ENSG00000157884,RORalpha1_2,1
ENSG00000178928,Sp1_3,1
ENSG00000137198,RP58,1
ENSG00000137198,Ets_2,1
ENSG00000137198,Myf_3,1
ENSG00000137198,Otx2,1
ENSG00000063241,NR4A2,1
ENSG00000063241,Sp4,2
ENSG00000063241,Sp1_3,1
ENSG00000063241,NF-Y_3,1
ENSG00000074054,Tcf_4,1
ENSG00000074054,Nrf-1_2,2
ENSG00000188690,Nrf-1_2,3
ENSG00000010704,Irf_7,1
ENSG00000010704,GABP_2,1
ENSG00000010704,PU.1_3,1
ENSG00000157703,Msx2,1
ENSG00000178971,CREB_1,3
ENSG00000178971,Jundm2,3
ENSG00000178971,ATF_2,2
ENSG00000178971,ATF_3,2
ENSG00000178971,ATF_4,2
ENSG00000178971,ATF3,3
ENSG00000178971,CREB_5,3
ENSG00000178971,Sp4,1
ENSG00000178971,Klf7,1
ENSG00000178971,Sp1_3,1
ENSG00000178971,E4F1,1
ENSG00000178971,E2F_8,1
ENSG00000178971,Zfp161_3,1
ENSG00000181616,Tcf_2,1
ENSG00000181616,Tal1beta,1
ENSG00000187747,AP-1_2,1
ENSG00000173156,Pdx1_2,1
ENSG00000173156,E2A_1,1
ENSG00000173156,Klf7,3
ENSG00000173156,Sp1_3,2
ENSG00000173156,Ets_2,1
ENSG00000173156,Sp4,1
ENSG00000173156,TEF-1_2,1
ENSG00000105705,znf143,1
ENSG00000105705,Tgif1_2,1
ENSG00000163788,RORalpha1_2,1
ENSG00000163788,RORalpha1_3,1
ENSG00000163788,HNF1_6,1
ENSG00000163788,HNF6,1
ENSG00000163788,HNF4_5,1
ENSG00000163788,RAR,1
ENSG00000163788,Jundm2,2
ENSG00000163788,ATF_2,1
ENSG00000163788,ATF_3,1
ENSG00000163788,CREB_5,1
ENSG00000163788,Nrf-1_2,1
ENSG00000163788,Dbx1,2
ENSG00000163788,TEF-1_2,1
ENSG00000163788,Pou3f2_4,1
ENSG00000163788,CHX10,1
ENSG00000115325,NONE,-1
ENSG00000112144,Pou2f1_9,2
ENSG00000112144,Pou3f3,1
ENSG00000112144,Mrg_1,1
ENSG00000112144,NERF1a,1
ENSG00000112144,Sp1_3,1
ENSG00000112144,Foxo_2,1
ENSG00000112144,Foxd3,1
ENSG00000112144,Arid3a_2,2
ENSG00000112144,Lhx3_1,1
ENSG00000047188,ATF3,1
ENSG00000047188,CREB_1,1
ENSG00000047188,Jundm2,2
ENSG00000047188,CREB_5,2
ENSG00000047188,Pou2f1_9,1
ENSG00000188343,E2F_8,2
ENSG00000188343,Zfp161_3,2
ENSG00000112294,Nrf-2_2,1
ENSG00000112294,Nrf-2_3,1
ENSG00000112294,Pou2f1_9,1
ENSG00000112294,Zfp161_3,2
ENSG00000149925,Rfx_2,2
ENSG00000149925,Rfx_5,1
ENSG00000149925,CTCF,1
ENSG00000163464,Klf7,1
ENSG00000163464,Err-alpha,1
ENSG00000163464,NR4A2,1
ENSG00000163464,Tel2,1
ENSG00000178409,RBP-Jkappa_2,1
ENSG00000178409,CTCF,1
ENSG00000178409,Sp4,1
ENSG00000178409,Sp1_3,2
ENSG00000178409,E4F1,1
ENSG00000178409,Pou2f1_4,1
ENSG00000178409,Pou2f1_7,1
ENSG00000178409,Pou2f1_5,1
ENSG00000178409,Octamer,1
ENSG00000178409,Nanog,1
ENSG00000178409,Hsf_1,1
ENSG00000178409,Msx2,1
ENSG00000178409,Pou2f1_9,1
ENSG00000178409,Rfx_3,1
ENSG00000178409,HNF1_1,1
ENSG00000178409,GCNF,1
ENSG00000178409,Mef2_5,1
ENSG00000172667,RAR,1
ENSG00000172667,Sp1_3,1
ENSG00000172667,STAT_1,1
ENSG00000172667,STAT_5,1
ENSG00000172667,E2A_1,1
ENSG00000172667,AP-4_1,1
ENSG00000172667,AP-4_3,1
ENSG00000172667,NERF1a,1
ENSG00000172667,Ets_4,1
ENSG00000172667,Ets_2,1
ENSG00000172667,Tel2,1
ENSG00000172667,Nrf-1_2,1
ENSG00000172667,GABP_3,1
ENSG00000172667,GABP_1,1
ENSG00000156011,Zic_2,1
ENSG00000156011,HEN1_1,2
ENSG00000156011,Sp1_3,1
ENSG00000156011,Elf5,1
ENSG00000156011,Ascl2,1
ENSG00000156011,AP-4_1,1
ENSG00000156011,E2A_1,1
ENSG00000156011,AP-1_2,1
ENSG00000156011,Nrf-2_3,1
ENSG00000154764,E2A_1,2
ENSG00000154764,Arid3a_2,1
ENSG00000154764,Nkx6-1_1,1
ENSG00000154764,GATA_3,1
ENSG00000154764,Tcf_4,1
ENSG00000154764,Sp1_3,2
ENSG00000154764,Sp4,1
ENSG00000154764,INSM1,1
ENSG00000154764,Klf7,1
ENSG00000154764,RREB-1_1,1
ENSG00000154764,E2F_8,1
ENSG00000148925,Pou2f1_8,1
ENSG00000148925,Sp4,2
ENSG00000148925,Klf7,1
ENSG00000148925,Sp1_3,3
ENSG00000148925,KROX,1
ENSG00000148925,Egr_1,1
ENSG00000148925,Ets_1,1
ENSG00000148925,HEB,1
ENSG00000148925,STAT_12,2
ENSG00000145757,NONE,-1
ENSG00000185339,Myf_4,1
ENSG00000185339,Otx2,1
ENSG00000171303,Pou2f1_7,1
ENSG00000171303,Tcf_2,1
ENSG00000171303,Octamer,1
ENSG00000171303,HEN1_1,1
ENSG00000171303,Srf_2,1
ENSG00000171303,Sp4,1
ENSG00000171303,Sp1_3,1
ENSG00000171303,Klf7,1
ENSG00000171303,CACD_2,1
ENSG00000158669,Zfp161_3,2
ENSG00000158669,NF-kappaB_1,2
ENSG00000147813,Klf7,1
ENSG00000147813,Sp1_3,1
ENSG00000139324,Hoxa9,1
ENSG00000139324,Nkx2_8,1
ENSG00000139324,Pou2f1_1,1
ENSG00000139324,Klf7,1
ENSG00000139324,znf143,1
ENSG00000164494,NONE,-1
ENSG00000172809,PPARG_1,1
ENSG00000172809,CTCF,1
ENSG00000172809,STAT_5,1
ENSG00000121236,Klf7,2
ENSG00000121236,CACD_2,1
ENSG00000121236,Sp4,1
ENSG00000121236,Sp1_3,1
ENSG00000121236,Ehf,1
ENSG00000121236,Ets_4,1
ENSG00000121236,Tel2,1
ENSG00000121236,Pou5f1_2,1
ENSG00000171956,Nkx6-1_2,1
ENSG00000171956,Pou4f3,1
ENSG00000171956,Isl2,1
ENSG00000171956,RBP-Jkappa_2,1
ENSG00000171956,NF-Y_3,1
ENSG00000171956,Eomes,1
ENSG00000171956,Brachyury_2,1
ENSG00000171956,TBX5_1,1
ENSG00000171956,TBX5_3,1
ENSG00000171956,Tal1beta,1
ENSG00000171956,E2F_5,1
ENSG00000171956,Sp4,2
ENSG00000204396,Bach1,1
ENSG00000204396,AP-1_2,1
ENSG00000204396,TLX1::NFIC,2
ENSG00000204396,RREB-1_1,1
ENSG00000114098,OTX,1
ENSG00000114098,GCNF,1
ENSG00000114098,Klf7,1
ENSG00000114098,Sp1_3,1
ENSG00000114098,E2A_3,1
ENSG00000114098,E2A_1,1
ENSG00000114098,Lmo2-complex_1,1
ENSG00000114098,Nrf-1_2,1
ENSG00000114098,YY1_4,1
ENSG00000114098,Zic_2,1
ENSG00000079257,GATA_3,1
ENSG00000079257,Klf7,1
ENSG00000079257,Sp1_3,1
ENSG00000156521,NONE,-1
ENSG00000150764,Sp1_3,1
ENSG00000150764,Klf7,1
ENSG00000150764,NF-Y_3,1
ENSG00000150764,INSM1,1
ENSG00000150764,NRSF_2,1
ENSG00000150764,Gbx2,1
ENSG00000150764,Lhx8,1
ENSG00000150764,Isx,2
ENSG00000139641,YY1_5,1
ENSG00000139641,Klf7,1
ENSG00000139641,Sp1_3,1
ENSG00000139641,GABP_1,1
ENSG00000139641,Rfx_2,1
ENSG00000139641,GABP_3,1
ENSG00000139641,Nrf-2_1,1
ENSG00000139641,E2A_3,1
ENSG00000139641,Myf_3,1
ENSG00000139641,Jundm2,2
ENSG00000139641,CREB_5,2
ENSG00000139641,Ebox,1
ENSG00000139641,Mef2_5,1
ENSG00000139641,RAR,1
ENSG00000139641,NR4A2,1
ENSG00000110448,E2A_3,1
ENSG00000110448,Myf_3,1
ENSG00000110448,E2A_1,1
ENSG00000110448,Ebox,1
ENSG00000110448,Klf7,1
ENSG00000110448,Sp1_3,1
ENSG00000163466,Tgif1_2,1
ENSG00000163466,GABP_3,1
ENSG00000163466,GABP_1,1
ENSG00000163466,RREB-1_1,1
ENSG00000163466,Egr_2,1
ENSG00000163466,PPARG_3,1
ENSG00000163466,Elk1_3,1
ENSG00000163466,TLX1::NFIC,1
ENSG00000163466,Elf1,1
ENSG00000163466,PU.1_3,1
ENSG00000165794,Ascl2,1
ENSG00000165794,CTCF,1
ENSG00000165794,Sp1_3,1
ENSG00000124126,NERF1a,1
ENSG00000124126,Sp4,1
ENSG00000124126,KROX,1
ENSG00000124126,Zfp161_3,1
ENSG00000124126,HNF4_5,1
ENSG00000070985,NONE,-1
ENSG00000068784,Hoxa9,1
ENSG00000068784,GABP_2,1
ENSG00000068784,Ets_1,1
ENSG00000068784,Nrf-2_1,1
ENSG00000068784,GABP_1,1
ENSG00000068784,Foxd1_1,1
ENSG00000068784,STAT_12,2
ENSG00000135973,NONE,-1
ENSG00000172551,NONE,-1
ENSG00000184434,HNF1_6,1
ENSG00000213699,Klf7,1
ENSG00000213699,Sp1_3,1
ENSG00000213699,Stra13_2,1
ENSG00000213699,Arnt_1,1
ENSG00000213699,Stra13_1,2
ENSG00000213699,Ebox,1
ENSG00000213699,Myc_4,2
ENSG00000213699,GABP_3,1
ENSG00000213699,GABP_1,1
ENSG00000213699,Zic_1,1
ENSG00000164118,Pou4f3,1
ENSG00000164118,Ehf,1
ENSG00000164118,GABP_2,1
ENSG00000164118,GABP_1,1
ENSG00000164118,Tel2,1
ENSG00000164118,E2F_5,1
ENSG00000164118,Hoxa9,1
ENSG00000164118,Hoxc9,1
ENSG00000164118,Obox6,1
ENSG00000164118,Tcf_4,1
ENSG00000213066,Klf7,2
ENSG00000213066,Sp1_3,3
ENSG00000213066,Sp4,1
ENSG00000173120,AP-4_3,1
ENSG00000173120,RXR_1,1
ENSG00000173120,Zic_3,1
ENSG00000173120,KROX,2
ENSG00000173120,HEB,1
ENSG00000173120,Klf7,1
ENSG00000173120,Sp1_3,2
ENSG00000173120,E2F_8,1
ENSG00000173120,Nrf-1_2,4
ENSG00000173120,Zfp161_3,1
ENSG00000173120,YY1_2,1
ENSG00000173120,YY1_5,1
ENSG00000173120,Pax-5_3,1
ENSG00000173120,Esr1_3,1
ENSG00000173120,Esr2,1
ENSG00000173120,Irf_11,1
ENSG00000188501,PPARG_3,1
ENSG00000188501,RREB-1_1,1
ENSG00000188501,Klf7,1
ENSG00000188501,CACD_2,1
ENSG00000133107,Rfx_5,1
ENSG00000133107,Foxo_2,1
ENSG00000133107,NRSF_3,1
ENSG00000133107,AP-4_3,1
ENSG00000133107,HEB,1
ENSG00000133107,KROX,1
ENSG00000133107,Sp1_3,2
ENSG00000133107,RBP-Jkappa_2,1
ENSG00000133107,Klf7,1
ENSG00000133107,Foxc1_1,1
ENSG00000133107,Mrg1::Hoxa9_2,1
ENSG00000133107,TBX5_1,1
ENSG00000133107,Foxd1_1,1
ENSG00000133107,RREB-1_1,1
ENSG00000133107,Pou2f1_9,1
ENSG00000268556,RP58,1
ENSG00000268556,NR3C_3,2
ENSG00000177169,Foxd1_1,1
ENSG00000177169,Sp1_3,1
ENSG00000177169,MafB_2,1
ENSG00000134072,Mef2_4,1
ENSG00000134072,Rfx_2,2
ENSG00000134072,HNF4_5,1
ENSG00000134072,PPARG_1,1
ENSG00000134072,AP-2_6,2
ENSG00000134072,ATF3,1
ENSG00000134072,Arnt_1,1
ENSG00000134072,Stra13_1,2
ENSG00000134072,Myc_4,2
ENSG00000134072,Sp4,1
ENSG00000197483,Klf7,1
ENSG00000197483,Sp1_3,1
ENSG00000197483,NF-Y_3,1
ENSG00000197483,Sp4,1
ENSG00000197483,KROX,1
ENSG00000197483,Elk1_3,1
ENSG00000197483,Nrf-2_1,1
ENSG00000170144,Lhx4,1
ENSG00000170144,Stra13_2,2
ENSG00000170144,Stra13_1,2
ENSG00000170144,Myc_4,2
ENSG00000170144,Sp1_3,3
ENSG00000170144,E2F_5,1
ENSG00000170144,KROX,1
ENSG00000170144,CDP_5,1
ENSG00000172123,Ascl2,1
ENSG00000089060,Sp1_3,1
ENSG00000089060,Stra13_2,1
ENSG00000089060,Stra13_1,2
ENSG00000089060,Myc_4,2
ENSG00000089060,Ebox,1
ENSG00000089060,NF-E2,1
ENSG00000089060,Nrf-2_3,1
ENSG00000089060,AP-1_2,1
ENSG00000135966,Myc_4,1
ENSG00000113302,Pou5f1_2,1
ENSG00000113302,NF-kappaB_5,1
ENSG00000113302,Elf3,1
ENSG00000113302,Ets_4,1
ENSG00000113302,NF-kappaB_4,1
ENSG00000113302,RREB-1_1,1
ENSG00000113302,Octamer,1
ENSG00000100036,CTCF,1
ENSG00000100036,AP-1_1,1
ENSG00000100036,AP-1_2,1
ENSG00000100036,NF-E2,1
ENSG00000100036,HEN1_2,2
ENSG00000100036,Sp1_3,1
ENSG00000100036,Klf7,1
ENSG00000090971,MIF-1,1
ENSG00000090971,Rfx_1,2
ENSG00000090971,Rfx_5,1
ENSG00000090971,CREB_5,1
ENSG00000090971,GABP_1,1
ENSG00000090971,Myf_3,1
ENSG00000101266,RAR,2
ENSG00000101266,RREB-1_1,1
ENSG00000101266,NR4A2,1
ENSG00000101266,Klf7,2
ENSG00000101266,Sp1_3,4
ENSG00000101266,GABP_3,1
ENSG00000101266,GABP_1,1
ENSG00000101266,NF-kappaB_3,1
ENSG00000101266,YY1_5,1
ENSG00000101266,YY1_3,1
ENSG00000101266,HEB,1
ENSG00000101266,PPARG_3,1
ENSG00000101266,TBX5_3,1
ENSG00000101266,STAT_12,1
ENSG00000101266,Ets_4,1
ENSG00000101266,Ets_2,1
ENSG00000243678,Elk1_1,1
ENSG00000243678,Elk1_3,1
ENSG00000243678,Egr_2,1
ENSG00000177519,Myf_4,1
ENSG00000177519,Myf_3,1
ENSG00000177519,Myf_2,1
ENSG00000177519,AREB6_3,1
ENSG00000177519,NF-kappaB_2,1
ENSG00000177519,NF-kappaB_3,1
ENSG00000177519,Pbx-1_2,1
ENSG00000177519,RP58,1
ENSG00000177519,Mrg1::Hoxa9_2,1
ENSG00000105392,Sp1_3,1
ENSG00000077420,NONE,-1
ENSG00000152422,NF-Y_3,1
ENSG00000152422,NF-Y_2,1
ENSG00000152422,GABP_2,1
ENSG00000152422,Ets_1,1
ENSG00000152422,GABP_1,2
ENSG00000152422,Tel2,2
ENSG00000174808,E2A_5,1
ENSG00000174808,Irf_7,1
ENSG00000174808,CACD_2,1
ENSG00000174808,AP-2_7,1
ENSG00000174808,Tgif1_1,1
ENSG00000174808,Hoxb13,1
ENSG00000174808,Lhx3_2,1
ENSG00000174808,HNF1_1,1
ENSG00000145808,Rfx_1,1
ENSG00000145808,Tcf_1,1
ENSG00000145808,PPARG_3,2
ENSG00000145808,Pou2f1_7,2
ENSG00000145808,Octamer,2
ENSG00000145808,NF-Y_1,1
ENSG00000145808,HNF4_8,1
ENSG00000145808,Klf7,1
ENSG00000145808,Sp1_3,2
ENSG00000145808,Hoxb9,1
ENSG00000145808,Lmo2-complex_1,1
ENSG00000145808,Zic_1,1
ENSG00000145808,Zic_3,1
ENSG00000225485,Err-alpha,1
ENSG00000225485,RORalpha1_1,1
ENSG00000225485,SF1,1
ENSG00000225485,Sp1_3,4
ENSG00000225485,Sp4,1
ENSG00000225485,KROX,2
ENSG00000225485,Egr_3,1
ENSG00000225485,PPARG_3,1
ENSG00000225485,Ascl2,2
ENSG00000225485,AP-4_1,1
ENSG00000225485,HEB,1
ENSG00000225485,Tal1,1
ENSG00000225485,AP-4_3,1
ENSG00000225485,Pou6f1_2,1
ENSG00000225485,GCNF,1
ENSG00000167065,NONE,-1
ENSG00000170214,Ascl2,1
ENSG00000170214,E2A_3,1
ENSG00000170214,CTCF,1
ENSG00000170214,ATF3,2
ENSG00000170214,ATF6,1
ENSG00000170214,Foxa_4,1
ENSG00000170214,AP-1_3,1
ENSG00000170214,HNF1_7,1
ENSG00000170214,Hoxb4,1
ENSG00000170214,Pou2f1_10,1
ENSG00000170214,Dbx1,1
ENSG00000170214,GLI,1
ENSG00000167987,GABP_3,1
ENSG00000167987,Tel2,1
ENSG00000167987,Sp4,2
ENSG00000167987,Sp1_3,3
ENSG00000167987,GABP_2,1
ENSG00000167987,Klf7,2
ENSG00000167987,Pou2f1_9,1
ENSG00000120156,Bach1,1
ENSG00000120156,Msx2,1
ENSG00000120156,En-1_3,1
ENSG00000120156,Nkx6-1_2,1
ENSG00000120156,Barhl1,1
ENSG00000120156,CACD_2,1
ENSG00000120156,E2F_6,1
ENSG00000120156,E2F_7,1
ENSG00000120156,MafK,1
ENSG00000120156,MafB_2,1
ENSG00000120156,Pou2f1_9,2
ENSG00000160746,Nrf-1_2,1
ENSG00000120708,Klf7,1
ENSG00000120708,INSM1,1
ENSG00000154025,Vax2,1
ENSG00000070182,RREB-1_1,1
ENSG00000070182,NF-kappaB_6,1
ENSG00000070182,NRSF_1,1
ENSG00000070182,NF-Y_1,1
ENSG00000070182,E2F_7,1
ENSG00000070182,NR3C_5,1
ENSG00000070182,NR3C_3,1
ENSG00000070182,Sp4,1
ENSG00000070182,Klf7,1
ENSG00000070182,Sp1_3,1
ENSG00000070182,CTCF,1
ENSG00000070182,RORalpha1_1,1
ENSG00000070182,PPAR_3,1
ENSG00000070182,SF1,1
ENSG00000070182,RP58,1
ENSG00000070182,Tel2,1
ENSG00000070182,Nkx6-1_3,1
ENSG00000120029,NONE,-1
ENSG00000165757,NONE,-1
ENSG00000259471,NERF1a,1
ENSG00000259471,Ets_4,1
ENSG00000259471,HEN1_1,1
ENSG00000259471,Ets_1,1
ENSG00000259471,AP-1_1,1
ENSG00000259471,AP-1_2,1
ENSG00000259471,LXR_3,1
ENSG00000133401,Octamer,1
ENSG00000133401,Pou2f1_9,1
ENSG00000133401,GATA_9,1
ENSG00000133401,GATA_13,1
ENSG00000133401,GATA_4,1
ENSG00000133401,GATA_5,1
ENSG00000133401,Pitx3,1
ENSG00000133401,NF-kappaB_5,3
ENSG00000133401,NF-kappaB_2,5
ENSG00000133401,NF-kappaB_1,5
ENSG00000133401,Sp1_3,2
ENSG00000133401,NF-kappaB_4,1
ENSG00000133401,NF-kappaB_6,1
ENSG00000133401,Sp4,1
ENSG00000133401,AP-4_3,1
ENSG00000133401,HEB,1
ENSG00000133401,HNF6,1
ENSG00000133401,Srf_6,2
ENSG00000123815,NRSF_1,1
ENSG00000123815,Nrf-2_2,1
ENSG00000123815,Maf_2,1
ENSG00000123815,Sp1_3,2
ENSG00000123815,NF-kappaB_2,1
ENSG00000123815,NF-kappaB_3,1
ENSG00000123815,NF-kappaB_1,2
ENSG00000123815,Klf7,1
ENSG00000123815,CACD_2,1
ENSG00000169116,Arid3a_2,1
ENSG00000169116,Elk1_3,1
ENSG00000169116,NR4A2,1
ENSG00000169116,CTCF,1
ENSG00000169116,INSM1,1
ENSG00000169116,CREB_1,1
ENSG00000169116,Myf_4,1
ENSG00000169116,Myf_2,1
ENSG00000165644,NONE,-1
ENSG00000118849,Rfx_5,1
ENSG00000118849,Zfp161_3,2
ENSG00000118849,Sp1_3,1
ENSG00000113312,YY1_4,1
ENSG00000113312,Jundm2,2
ENSG00000113312,ATF_3,1
ENSG00000113312,ATF3,1
ENSG00000113312,CREB_5,2
ENSG00000113312,znf143,1
ENSG00000113312,Maf_2,1
ENSG00000251692,NERF1a,1
ENSG00000182405,Nkx2_8,1
ENSG00000182405,Phox2a,1
ENSG00000182405,Pou4f3,1
ENSG00000182405,Vax2,1
ENSG00000182405,Crx_1,1
ENSG00000182405,Pax-6_1,1
ENSG00000182405,Ehf,2
ENSG00000182405,PU.1_3,1
ENSG00000090061,Gfi1_1,1
ENSG00000090061,Pbx-1_3,1
ENSG00000090061,HNF4_5,1
ENSG00000090061,Zfp161_3,1
ENSG00000090061,Sp1_3,3
ENSG00000090061,E2F_5,1
ENSG00000090061,KROX,1
ENSG00000090061,NF-Y_3,1
ENSG00000090061,YY1_2,1
ENSG00000090061,YY1_4,1
ENSG00000090061,YY1_5,1
ENSG00000090061,YY1_3,1
ENSG00000090061,E2F_6,1
ENSG00000090061,GABP_3,1
ENSG00000090061,GABP_1,1
ENSG00000090061,Pou6f1_2,1
ENSG00000259009,NONE,-1
ENSG00000256294,GABP_1,1
ENSG00000162992,Zfp161_3,1
ENSG00000162992,Dlx2,1
ENSG00000162992,Arnt_1,1
ENSG00000162992,Myc_5,1
ENSG00000162992,Myc_4,1
ENSG00000162992,Ebox,1
ENSG00000162992,Elk1_3,1
ENSG00000162992,PPAR_3,1
ENSG00000162992,PPARG_3,1
ENSG00000162992,Esr1_3,1
ENSG00000162992,Ascl2,1
ENSG00000173198,Hoxd8,1
ENSG00000173198,Elf1,1
ENSG00000173198,Irf_11,1
ENSG00000173198,FEV,1
ENSG00000173198,Pitx3,1
ENSG00000173198,Pou2f1_1,1
ENSG00000173198,Pou3f2_3,1
ENSG00000105398,NONE,-1
ENSG00000137834,NF-Y_3,1
ENSG00000137834,Klf7,1
ENSG00000137834,Hoxb13,1
ENSG00000137834,Hoxb9,1
ENSG00000137834,E2F_2,1
ENSG00000137834,NF-Y_2,1
ENSG00000137834,Maf_2,1
ENSG00000137834,CTCF,1
ENSG00000137834,Sp1_3,1
ENSG00000137834,KROX,1
ENSG00000137834,Arid3a_2,1
ENSG00000137834,ATF_4,1
ENSG00000179028,NONE,-1
ENSG00000155622,NONE,-1
ENSG00000001461,Klf7,1
ENSG00000117335,NONE,-1
ENSG00000188334,NONE,-1
ENSG00000100726,NONE,-1
ENSG00000179954,AP-1_2,1
ENSG00000179954,Ets_2,1
ENSG00000179954,HNF4_5,1
ENSG00000179954,PPARG_3,1
ENSG00000179954,HNF4_8,1
ENSG00000167863,RORalpha1_2,2
ENSG00000167863,Sp1_3,2
ENSG00000167863,KROX,1
ENSG00000167863,Klf7,1
ENSG00000167863,NERF1a,1
ENSG00000167863,Ets_4,1
ENSG00000167863,HEB,1
ENSG00000167863,SF1,1
ENSG00000167863,STAT_12,2
ENSG00000221838,GABP_1,2
ENSG00000221838,GABP_3,1
ENSG00000221838,Stra13_1,1
ENSG00000221838,Myc_5,1
ENSG00000221838,Myc_4,1
ENSG00000221838,Ebox,1
ENSG00000221838,E2F_7,1
ENSG00000263002,znf143,1
ENSG00000263002,STAT_5,1
ENSG00000263002,Elk1_1,1
ENSG00000263002,GABP_3,1
ENSG00000263002,GABP_1,1
ENSG00000134152,Isx,1
ENSG00000134152,Klf7,1
ENSG00000134152,Sp1_3,1
ENSG00000134152,CTCF,1
ENSG00000134152,RORalpha1_3,1
ENSG00000164093,Nanog,1
ENSG00000164093,GATA_13,1
ENSG00000164093,GATA_4,1
ENSG00000164093,Lmo2-complex_2,1
ENSG00000164093,Pou2f1_1,2
ENSG00000164093,Pou2f1_7,2
ENSG00000164093,HNF6,1
ENSG00000164093,Barx1,2
ENSG00000164093,Bsx,1
ENSG00000164093,Pou2f1_4,1
ENSG00000164093,Pou2f1_9,2
ENSG00000164093,Octamer,1
ENSG00000164093,Pou5f1_2,1
ENSG00000164093,Nkx2_4,2
ENSG00000164093,Hoxb4,1
ENSG00000164093,Pou3f2_4,1
ENSG00000164093,Hlx1,1
ENSG00000164093,Nobox_2,1
ENSG00000164093,E2F_6,1
ENSG00000164093,E2F_7,1
ENSG00000164093,AP-2_2,1
ENSG00000164093,Nkx2_5,1
ENSG00000164093,Hoxb6,1
ENSG00000164093,Hoxc6,1
ENSG00000164093,Hoxb8,1
ENSG00000164093,Hoxa3_2,1
ENSG00000164093,Nkx6-1_2,1
ENSG00000164093,Nkx6-1_3,1
ENSG00000164093,Pax-4_2,1
ENSG00000164093,PPARG_3,1
ENSG00000164093,HNF4_8,1
ENSG00000164093,HEN1_1,1
ENSG00000164093,RP58,1
ENSG00000164093,Tal1beta,1
ENSG00000164093,ATF3,1
ENSG00000164093,Tcf_4,1
ENSG00000138449,GATA_14,1
ENSG00000138449,Phox2a,1
ENSG00000138449,Pou4f3,1
ENSG00000138449,Irf_11,1
ENSG00000115163,Klf7,1
ENSG00000115163,Sp1_3,1
ENSG00000115163,Stra13_2,1
ENSG00000115163,Arnt_1,1
ENSG00000115163,Stra13_1,2
ENSG00000115163,Ebox,1
ENSG00000115163,Myc_4,2
ENSG00000115163,GABP_3,1
ENSG00000115163,GABP_1,1
ENSG00000115163,Zic_1,1
ENSG00000079332,NONE,-1
ENSG00000175535,NONE,-1
ENSG00000108468,Klf7,1
ENSG00000108468,Sp1_3,1
ENSG00000108468,Nrf-1_2,1
ENSG00000169393,Egr_3,1
ENSG00000169393,Hoxa9,1
ENSG00000169393,Hoxb13,1
ENSG00000169393,Hoxb9,1
ENSG00000169393,Cdx2_2,1
ENSG00000179300,Ascl2,1
